"","SampleID","Proportion of Neurons (MultiBrain)","Proportion of Astrocytes (MultiBrain)","Proportion of Microglia (MultiBrain)","Proportion of Oligodendrocytes (MultiBrain)","Proportion of Endothelia (MultiBrain)"
"261","12890_4_mos_HIP_s6",0.210765713262847,0.43354496148651,0,0.0945923416302951,0.261096983620348
"262","12890_4_mos_AMY_s6",0.500882105494672,0.320148444315239,0,0,0.178969450190089
"263","12890_4_mos_MFC_s6",0.736584220519928,0.113063776180912,0,0,0.15035200329916
"264","12890_4_mos_V1C_s6",0.790021179720307,0.069099305421472,0,0,0.140879514858221
"265","12890_4_mos_ITC_s6",0.728586966858473,0.0948690376433117,0,0,0.176543995498216
"266","12890_4_mos_S1C_s6",0.736874311682522,0.0704500869017277,0,0,0.19267560141575
"267","12890_4_mos_IPC_s6",0.7345256756811,0.0834096941258493,0,0,0.182064630193051
"268","12890_4_mos_CBC_s6",0.584533041282246,0.0585374264649069,0,0.0461794349024111,0.310750097350436
"269","12890_4_mos_DFC_s6",0.767152670140916,0.0868293970168761,0,0,0.146017932842208
"270","12890_4_mos_VFC_s6",0.683958579717896,0.133312773213386,0,0,0.182728647068718
"271","12977_10_mos_S1C_s7",0.779953668368597,0,0,0.0146405422271112,0.205405789404292
"272","12977_10_mos_IPC_s7",0.71663303664315,0.029681648902298,0,0.021723352612004,0.231961961842548
"273","12977_10_mos_STC_s7",0.647228077611835,0.10437446916337,0,0.0414036763497556,0.206993776875039
"274","12977_10_mos_DFC_s7",0.762174788688314,0.0190173189082656,0,0.0141117326517744,0.204696159751646
"275","12977_10_mos_OFC_s7",0.636174644125774,0.115594555828062,0,0.0469555617679732,0.20127523827819
"276","12977_10_mos_MFC_s7",0.69422931157827,0.137330245448113,0,0,0.168440442973617
"277","12977_10_mos_CBC_s7",0.64125514458604,0.0843656644556404,0.00224916782400911,0.0833775373235209,0.188752485810789
"278","12977_10_mos_ITC_s7",0.700766324228461,0.096646407985623,0,0.00909169084726492,0.193495576938651
"279","12977_10_mos_MD_s7",0.606850070083769,0.0754422423360864,0,0.100344401700699,0.217363285879446
"280","12977_10_mos_V1C_s7",0.823374938929466,0.0411055338397276,0,0.00115546105567907,0.134364066175128
"281","12830_1_yrs_AMY_s7",0.670603661951606,0.110671773479391,0,0.0968198353707354,0.121904729198267
"282","12830_1_yrs_M1C_s7",0.860014702075157,0,0,0.0267690844039758,0.113216213520868
"283","12830_1_yrs_DFC_s7",0.880669716242296,0.0105472262730925,0,0,0.108783057484612
"284","12830_1_yrs_STC_s7",0.854412462843301,0,0,0.053183970667309,0.0924035664893898
"285","12830_1_yrs_V1C_s7",0.896572634527565,0,0,0.025105821999782,0.0783215434726527
"286","12830_1_yrs_MFC_s7",0.704098720877793,0.0386927211328868,0,0.142510702548026,0.114697855441294
"287","12830_1_yrs_OFC_s7",0.728569959765747,0.0401043523697335,0,0.0916225176862578,0.139703170178262
"288","12830_1_yrs_ITC_s7",0.860702188238382,0.0218259018789796,0,0.0304419392778815,0.0870299706047571
"289","12830_1_yrs_S1C_s7",0.842870835002315,0,0,0.0449816175173183,0.112147547480367
"290","12830_1_yrs_VFC_s7",0.848355187748046,0,0,0.0557368063433472,0.0959080059086066
"291","12830_1_yrs_CBC_s7",0.662580071577183,0.0276521156935113,0,0.0889259358638708,0.220841876865435
"292","12830_1_yrs_A1C_s7",0.885364050187178,0,0,0.0269555336441247,0.0876804161686977
"293","12830_1_yrs_MD_s7",0.708378325101968,0.111501638640172,0,0.0564075193884485,0.123712516869411
"294","12830_1_yrs_HIP_s7",0.652546078007993,0.0554491642539737,0,0.149695764151399,0.142308993586635
"295","12830_1_yrs_IPC_s7",0.893994414580461,0,0,0.0134228667565046,0.0925827186630347
"296","12830_1_yrs_STR_s7",0.587773657008831,0.142639511307455,0,0.0784043390021651,0.191182492681549
"297","12979_2_yrs_VFC_s8",0,0.363209105333055,0,0.171435501414866,0.465355393252079
"298","12979_2_yrs_IPC_s8",0,0.502897710526409,0,0.0974763886126574,0.399625900860933
"299","12979_2_yrs_S1C_s8",0,0.359240387003043,0,0.187079962263733,0.453679650733224
"300","12979_2_yrs_ITC_s8",0,0.471815838717599,0,0.079496749830388,0.448687411452013
"301","12979_2_yrs_MD_s8",0,0.391924927837156,0,0.165119473746788,0.442955598416056
"302","12979_2_yrs_DFC_s8",0,0.427321521962767,0,0.142293446219523,0.43038503181771
"303","12979_2_yrs_MFC_s8",0,0.434971594738854,0,0.140839351020321,0.424189054240826
"304","12979_2_yrs_CBC_s8",0.151059866487329,0.262602612344854,0,0.18008630870549,0.406251212462326
"305","12979_2_yrs_HIP_s8",0,0.222958609419193,0,0.323127946356835,0.453913444223972
"306","12979_2_yrs_OFC_s8",0,0.396578652263865,0,0.172607442115506,0.430813905620629
"307","12979_2_yrs_V1C_s8",0,0.355874271823728,0,0.193922860568097,0.450202867608175
"308","12979_2_yrs_STC_s8",0,0.487579587913785,0,0.0746034505940974,0.437816961492117
"309","12836_3_yrs_STR_s8",0,0.187572268412436,0,0.416619340592824,0.39580839099474
"310","12836_3_yrs_STC_s8",0.22612443583827,0.396245067125706,0,0.0222209303415299,0.355409566694494
"311","12836_3_yrs_IPC_s8",0.261535849208192,0.295785346459584,0,0.0846458986390878,0.358032905693136
"312","12836_3_yrs_ITC_s8",0.160705266910719,0.512353454794239,0,0.00779312718083309,0.319148151114209
"313","12836_3_yrs_CBC_s8",0.558086993870116,0.0981506827524271,0,0.0936789189576576,0.250083404419799
"314","12836_3_yrs_AMY_s8",0,0.221035151157221,0,0.270202756225137,0.508762092617643
"315","12836_3_yrs_VFC_s8",0.268705794551031,0.369972158687147,0,0,0.361322046761822
"316","12836_3_yrs_M1C_s8",0.213771155672197,0.471642558829849,0,0.000335691586311607,0.314250593911642
"317","12836_3_yrs_A1C_s8",0.277669439051918,0.339438078278919,0,0,0.382892482669164
"318","12836_3_yrs_MD_s8",0,0.228340585804004,0,0.348989956773018,0.422669457422978
"319","12836_3_yrs_V1C_s8",0.195854996116974,0.391186141355152,0,0.0788291234591833,0.334129739068691
"320","12980_3_yrs_OFC_s8",0.0875080134172237,0.486383042188269,0,0.123677723828686,0.302431220565822
"321","12980_3_yrs_MFC_s8",0,0.575058944737683,0,0.0727518856744173,0.3521891695879
"322","12980_3_yrs_M1C_s8",0,0.555181276224731,0,0.0964767182986647,0.348342005476604
"323","12980_3_yrs_S1C_s8",0,0.537657422835694,0,0.0935128111555582,0.368829766008748
"324","12980_3_yrs_STC_s8",0.0122925302546372,0.566085869204808,0,0.100074554398204,0.321547046142351
"325","12980_3_yrs_IPC_s8",0,0.565146143819136,0,0.0918786669518361,0.342975189229028
"326","12980_3_yrs_A1C_s8",0.0191412311764281,0.454687730706438,0,0.177021493179853,0.349149544937282
"327","12980_3_yrs_CBC_s8",0.67462024501325,0.0362327601723616,0,0.0751727487368434,0.213974246077545
"328","12980_3_yrs_V1C_s8",0.00534226122979801,0.478700899444377,0,0.143990663310426,0.371966176015399
"329","12980_3_yrs_AMY_s8",0,0.459606730644944,0,0.236233731042197,0.304159538312859
"330","12980_3_yrs_VFC_s8",0.0291994891723782,0.383021955225896,0,0.280788943854794,0.306989611746932
"331","12980_3_yrs_DFC_s8",0.0686207440007641,0.462213086282144,0,0.211314158820035,0.257852010897056
"332","12980_3_yrs_HIP_s8",0,0.216380847356258,0,0.494848011705937,0.288771140937805
"333","12980_3_yrs_ITC_s8",0.0355888428608802,0.635206285123558,0,0.0447327236851942,0.284472148330368
"334","12298_4_yrs_AMY_s8",0.466082240638504,0.0876635516198294,0,0.170792553930389,0.275461653811278
"335","12298_4_yrs_STR_s8",0.347923382277249,0.0913059343081975,0,0.303037369103574,0.25773331431098
"336","12298_4_yrs_VFC_s8",0.612950099851948,0.063117655734524,0,0.116250126862964,0.207682117550564
"337","12298_4_yrs_DFC_s8",0.503585058253349,0.0543816603615917,0,0.144492968602053,0.297540312783007
"338","12298_4_yrs_STC_s8",0.547372280834704,0.0627926425427702,0,0.124343442563603,0.265491634058923
"339","12298_4_yrs_CBC_s8",0.579317818651911,0.0900142977094402,0,0.106492817473535,0.224175066165113
"340","12298_4_yrs_MD_s8",0.573352904987123,0.082880229335147,0,0.127825279510966,0.215941586166763
"341","12841_8_yrs_ITC_s9",0.477820507178151,0.216711499441225,0,0.0804656065458312,0.225002386834793
"342","12841_8_yrs_S1C_s9",0.540687836224106,0.133498998633009,0,0.0797530023630172,0.246060162779868
"343","12841_8_yrs_IPC_s9",0.523034823997505,0.171430084014862,0,0.0161725503095716,0.289362541678061
"344","12841_8_yrs_V1C_s9",0.528415410958483,0.211603044677129,0,0.0430756248946772,0.216905919469711
"345","12841_8_yrs_STC_s9",0.58901737052738,0.155939713693794,0.00103240137595699,0.0320306379435114,0.221979876459357
"346","12841_8_yrs_MD_s9",0.53187399259457,0.109133668502588,0,0.149637657460737,0.209354681442106
"347","12841_8_yrs_VFC_s9",0.523181748214666,0.210178375072773,0,0.0236657490641828,0.242974127648378
"348","12841_8_yrs_HIP_s9",0.497570670795744,0.101237903021272,0,0.207855476887448,0.193335949295536
"349","12841_8_yrs_AMY_s9",0.400590402418881,0.13963463845063,0,0.244055486555976,0.215719472574513
"350","12841_8_yrs_M1C_s9",0.514073438499483,0.0944963621115982,0,0.123362004802904,0.268068194586015
"351","12841_8_yrs_CBC_s9",0.442395978100649,0.139039212800277,0,0.0955044620916276,0.323060347007446
"352","12841_8_yrs_DFC_s9",0.488760540932259,0.205697841077061,0,0.106341448849857,0.199200169140822
"353","12841_8_yrs_STR_s9",0.319553992680918,0.19473985761646,0,0.185739656575909,0.299966493126712
"354","12841_8_yrs_A1C_s9",0.579801416566592,0.121339606413662,0,0.0902197715858,0.208639205433945
"355","12841_8_yrs_MFC_s9",0.450829398223153,0.238286736046391,0,0.0539811813480196,0.256902684382437
"356","12841_8_yrs_OFC_s9",0.526092288965534,0.202998040670357,0,0.0847888251499403,0.186120845214168
"357","12981_8_yrs_MFC_s9",0.795999498158559,0.0120751094954194,0,0.043802069510913,0.148123322835108
"358","12981_8_yrs_CBC_s9",0.559761590406076,0.12498038616636,0,0.141814699612041,0.173443323815523
"359","12981_8_yrs_A1C_s9",0.565925360716032,0.06059675609871,0,0.250301217827703,0.123176665357556
"360","12981_8_yrs_VFC_s9",0.750539929516566,0,0,0.117700375651847,0.131759694831587
"361","12981_8_yrs_HIP_s9",0.574381253955354,0.0992005334319853,0.00362982482744058,0.175599251623311,0.147189136161909
"362","12981_8_yrs_AMY_s9",0.516524667836099,0.11788890141407,0,0.255581042306443,0.110005388443388
"363","12981_8_yrs_V1C_s9",0.764887059092513,0,0,0.0922156289414708,0.142897311966016
"364","12981_8_yrs_IPC_s9",0.522096119134529,0.0390915648526874,0,0.312405199790594,0.12640711622219
"365","12981_8_yrs_DFC_s9",0.786066216919582,0.0151032146074392,0,0.0649161617558199,0.133914406717159
"366","12981_8_yrs_STC_s9",0.8240034576776,0.00954431572013299,0,0.0314142808904782,0.135037945711789
"367","12981_8_yrs_ITC_s9",0.693471576211514,0.0703971935854084,0,0.134374082629669,0.101757147573409
"368","12289_11_yrs_VFC_s9",0.765074572450882,0.017791677571543,0,0.088956365354783,0.128177384622792
"369","12289_11_yrs_IPC_s9",0.685944796260771,0,0,0.193270249813004,0.120784953926225
"370","12289_11_yrs_ITC_s9",0.725012087183608,0.0320628308257676,0,0.0957750053588805,0.147150076631744
"371","12289_11_yrs_STC_s9",0.668682362836183,0.0591272192189428,0,0.0845428112515398,0.187647606693334
"372","12289_11_yrs_S1C_s9",0.683957726681515,0,0,0.217608317654669,0.0984339556638163
"373","12289_11_yrs_DFC_s9",0.814201246104401,0.00962465397429818,0,0.0666770770400441,0.109497022881257
"374","12289_11_yrs_AMY_s9",0.605135862814316,0.127080923627226,0,0.147378566372887,0.12040464718557
"375","12289_11_yrs_V1C_s9",0.621576852279811,0,0,0.263970465306166,0.114452682414023
"376","12289_11_yrs_CBC_s9",0.726398102570608,0.0504296963601908,0,0.136450727823324,0.0867214732458773
"377","12289_11_yrs_A1C_s9",0.799284618870017,0,0,0.117001234566709,0.0837141465632739
"378","12289_11_yrs_HIP_s9",0.583050127598801,0.0344575244158532,0,0.219250080362562,0.163242267622783
"379","12289_11_yrs_M1C_s9",0.606734596384797,0,0,0.26133821573998,0.131927187875222
"380","12289_11_yrs_OFC_s9",0.564834713010285,0.0113981858380227,0,0.325898343331757,0.097868757819935
"381","12289_11_yrs_MFC_s9",0.727070215557061,0.0420478199532446,0,0.128381605126507,0.102500359363187
"382","12831_13_yrs_MFC_s10",0.444041200736243,0.229861541662273,0,0.173652019193334,0.15244523840815
"383","12831_13_yrs_IPC_s10",0.552949001008823,0.181993446455062,0,0.088915271038984,0.176142281497131
"384","12831_13_yrs_VFC_s10",0.550151106001231,0.14245331975619,0,0.156550414018309,0.150845160224271
"385","12831_13_yrs_A1C_s10",0.555636146538794,0.177473431650007,0,0.119575289577954,0.147315132233245
"386","12831_13_yrs_ITC_s10",0.512513026811716,0.149463049547388,0,0.163790327928485,0.17423359571241
"387","12831_13_yrs_STC_s10",0.608801682482926,0.173425619810927,0,0.0227996025406524,0.194973095165494
"388","12831_13_yrs_CBC_s10",0.54881248405498,0.134786330510205,0,0.145564595536453,0.170836589898363
"389","12831_13_yrs_V1C_s10",0.374680934096631,0.17183981999364,0,0.277572158859895,0.175907087049834
"390","12831_13_yrs_S1C_s10",0.594679708012201,0.178318413709867,0,0.0428404661687949,0.184161412109137
"391","12831_13_yrs_DFC_s10",0.61321690851771,0.189529601518522,0,0.0565955873329609,0.140657902630807
"392","12831_13_yrs_OFC_s10",0.563088797305183,0.197952099814735,0,0.0897735852820898,0.149185517597992
"393","12831_13_yrs_MD_s10",0.0964468987039137,0.390038360995581,0,0.135634355286499,0.377880385014006
"394","12831_13_yrs_AMY_s10",0.285147796406847,0.290116813526524,0,0.229086761241484,0.195648628825144
"395","12831_13_yrs_M1C_s10",0.647361827736835,0.147725344923131,0,0.0547351708714431,0.150177656468591
"396","12831_13_yrs_HIP_s10",0.0958845107602346,0.395109259589602,0,0.215773373392947,0.293232856257217
"397","12831_13_yrs_STR_s10",0.184461863774986,0.275910847474437,0,0.323592103947265,0.216035184803312
"398","12299_15_yrs_IPC_s10",0.766751524549523,0,0,0.153404462697236,0.0798440127532407
"399","12299_15_yrs_CBC_s10",0.627096774031197,0.0016622266578387,0,0.175750433589705,0.195490565721259
"400","12299_15_yrs_STC_s10",0.81993076434195,0,0,0.103302975093033,0.076766260565017
"401","12299_15_yrs_ITC_s10",0.785946590794827,0.0258459239147095,0,0.112847035168504,0.0753604501219592
"402","12299_15_yrs_AMY_s10",0.513012531561804,0.136406409867091,0,0.274038971897971,0.0765420866731342
"403","12984_18_yrs_HIP_s10",0,0.207470419716794,0,0.473000482566312,0.319529097716893
"404","12984_18_yrs_M1C_s10",0.0305507340669829,0.330242593890187,0,0.293162250182138,0.346044421860692
"405","12984_18_yrs_V1C_s10",0.0764978622367943,0.585173826930362,0,0.0940383369872765,0.244289973845567
"406","12984_18_yrs_A1C_s10",0.013198660763365,0.401550263364944,0,0.257473109014374,0.327777966857317
"407","12984_18_yrs_ITC_s10",0.140222866421321,0.40806902604192,0,0.202773573028205,0.248934534508554
"408","12984_18_yrs_VFC_s10",0.287202430182455,0.405429553862399,0,0.0805434684205504,0.226824547534596
"409","12984_18_yrs_MFC_s10",0.0717888660723893,0.551845621958473,0,0.0660123958025651,0.310353116166573
"410","12984_18_yrs_STC_s10",0.0527151278299972,0.466647647983599,0,0.119828843127219,0.360808381059185
"411","12984_18_yrs_DFC_s10",0.387716489218494,0.409345224907279,0,0.0468251791080586,0.156113106766168
"412","12984_18_yrs_S1C_s10",0.0699769496068411,0.274699078123257,0,0.342612801586811,0.312711170683091
"413","12984_18_yrs_IPC_s10",0.214594658619336,0.52024631469463,0,0.014306099921266,0.250852926764768
"414","12984_18_yrs_OFC_s10",0.286639435466113,0.353640008707771,0,0.109507789031416,0.2502127667947
"415","12984_18_yrs_CBC_s10",0.466783019990614,0.0799165497859616,0,0.183928692217633,0.269371738005792
"416","12832_19_yrs_STC_s10",0.776662630773819,0.0105177579167461,0,0.102460550463034,0.110359060846401
"417","12832_19_yrs_CBC_s10",0.665234513931565,0.00285255888181135,0,0.171559327839021,0.160353599347603
"418","12832_19_yrs_DFC_s10",0.670318525639199,0.0889365440159214,0,0.113035583951863,0.127709346393017
"419","12832_19_yrs_AMY_s10",0.499530167951175,0.136628015389614,0,0.18044717618808,0.183394640471132
"420","12832_19_yrs_OFC_s10",0.652392485679978,0.083638677496225,0,0.159816133731885,0.104152703091912
"421","12832_19_yrs_ITC_s10",0.557727284143736,0.0503910969541963,0,0.246359757322314,0.145521861579754
"422","12832_19_yrs_STR_s10",0.280884667730533,0.142778772940032,0,0.452151223307018,0.124185336022417
"423","12832_19_yrs_S1C_s10",0.715397087694403,4.54941369433487e-05,0,0.193046511358501,0.0915109068101527
"424","12832_19_yrs_M1C_s10",0.582313102175159,0,0,0.281335723702884,0.136351174121957
"425","12832_19_yrs_HIP_s10",0.599922995735705,0.126412352372044,0,0.141508965162551,0.1321556867297
"426","12832_19_yrs_A1C_s10",0.692121170497462,0,0,0.212782839201138,0.0950959903014002
"427","12832_19_yrs_V1C_s10",0.756028350266201,0,0,0.123011272298285,0.120960377435514
"428","12832_19_yrs_IPC_s10",0.76674860919709,0.0454310182649003,0,0.0932032491666207,0.0946171233713893
"429","12832_19_yrs_VFC_s10",0.62247537149826,0.0346735159765826,0,0.226101779254016,0.116749333271142
"430","12832_19_yrs_MFC_s10",0.732951197127242,0.0782632389814767,0,0.0915830127098415,0.0972025511814403
"431","12832_19_yrs_MD_s10",0.617923187173787,0,0,0.219965848844817,0.162110963981396
"432","13057_21_yrs_MFC_s11",0.592635863180848,0.0720920383474465,0,0.250192420471036,0.085079678000669
"433","13057_21_yrs_M1C_s11",0.667455654942379,0,0,0.237118608513721,0.0954257365439
"434","13057_21_yrs_A1C_s11",0.817049491077912,0,0,0.0722573535261136,0.110693155395975
"435","13057_21_yrs_DFC_s11",0.636502684536506,0.0672104509026108,0,0.214508875713541,0.0817779888473421
"436","13057_21_yrs_AMY_s11",0.583399524818059,0.0542262016685263,0,0.274200947990743,0.0881733255226714
"437","13057_21_yrs_MD_s11",0.523262563758071,0,0,0.349918574375381,0.126818861866549
"438","13057_21_yrs_V1C_s11",0.764423733105021,0,0,0.160282076778879,0.0752941901160998
"439","13057_21_yrs_STC_s11",0.721830519081927,0.0354412960056485,0,0.164659930086404,0.0780682548260204
"440","13057_21_yrs_VFC_s11",0.718147164465231,0.0141951976682465,0,0.199920552880799,0.0677370849857235
"441","13057_21_yrs_CBC_s11",0.713508502150704,0.0473322395422211,0,0.134794879613602,0.104364378693473
"442","13057_21_yrs_S1C_s11",0.776544156542219,0,0,0.146975774937811,0.0764800685199696
"443","13057_21_yrs_ITC_s11",0.815669470016972,0.0505162829724564,0,0.0683618998891473,0.0654523471214242
"444","13057_21_yrs_IPC_s11",0.616185445208792,0,0,0.309636790056322,0.0741777647348853
"445","13057_21_yrs_HIP_s11",0.501625398475174,0.182246177940418,0,0.154237799098133,0.161890624486275
"446","13057_21_yrs_STR_s11",0.174337966729612,0.12228631856934,0,0.515843397921893,0.187532316779155
"447","13057_21_yrs_OFC_s11",0.704536851937841,0.0960877975636155,0,0.109287222068955,0.0900881284295889
"448","12300_23_yrs_ITC_s11",0.375594088719736,0.301187447959846,0,0.17506062845728,0.148157834863138
"449","12300_23_yrs_AMY_s11",0.0475535645240052,0.342002274801546,0,0.397312367939687,0.213131792734762
"450","12300_23_yrs_OFC_s11",0.367384442183369,0.166476909272765,0,0.340735040795782,0.125403607748084
"451","12300_23_yrs_MD_s11",0,0.367563620325021,0,0.40861009070912,0.223826288965859
"452","12300_23_yrs_STC_s11",0.363537584910898,0.180048589854164,0,0.318964272839032,0.137449552395906
"453","12300_23_yrs_VFC_s11",0.438721301453746,0.163857188298312,0,0.244257648384278,0.153163861863663
"454","12300_23_yrs_MFC_s11",0.479330380325832,0.174920200246983,0,0.220974252348757,0.124775167078428
"455","12300_23_yrs_M1C_s11",0.452094798250474,0.253794099789295,0,0.144640234954878,0.149470867005354
"456","12300_23_yrs_HIP_s11",0.104154878310997,0.227740142775743,0,0.442074337766972,0.226030641146287
"457","12300_23_yrs_CBC_s11",0.522891223187896,0.143610252879141,0,0.158346906470976,0.175151617461986
"458","12300_23_yrs_S1C_s11",0.452873175122623,0.177445385503353,0,0.231359048192905,0.138322391181119
"459","12300_23_yrs_A1C_s11",0.385138902691367,0.167741598219984,0,0.287038213920963,0.160081285167686
"460","12300_23_yrs_IPC_s11",0.498483829165854,0.167725890405756,0,0.199641304106718,0.134148976321672
"461","12300_23_yrs_STR_s11",0.0930308268047008,0.338908103399346,0,0.331687836605967,0.236373233189986
"462","12290_30_yrs_ITC_s12",0.796864124189944,0,0,0.0498930221212935,0.153242853688762
"463","12290_30_yrs_STR_s12",0.259836351453797,0.0597109956473868,0,0.426162631126026,0.254290021772791
"464","12290_30_yrs_MFC_s12",0.762046975635108,0,0,0.0880406487839761,0.149912375580916
"465","12290_30_yrs_OFC_s12",0.727129081274339,0.0263805725693058,0,0.114038667881627,0.132451678274729
"466","12290_30_yrs_IPC_s12",0.779314920322591,0,0,0.0714682110536715,0.149216868623738
"467","12290_30_yrs_STC_s12",0.757792500357881,0,0,0.10590405585797,0.136303443784149
"468","12290_30_yrs_S1C_s12",0.727806537864102,0,0,0.119512971491103,0.152680490644795
"469","12290_30_yrs_MD_s12",0.596345882271579,0,0,0.194117753630159,0.209536364098262
"470","12290_30_yrs_HIP_s12",0.590409865487836,0.0192319489623626,0,0.190401892647353,0.199956292902449
"471","12290_30_yrs_A1C_s12",0.573497409716934,0,0,0.212243223448669,0.214259366834397
"472","12290_30_yrs_V1C_s12",0.77570812876814,0,0,0.0899162708938847,0.134375600337975
"473","12290_30_yrs_DFC_s12",0.668640984806989,0.0074498123165078,0,0.210703056155951,0.113206146720552
"474","12290_30_yrs_AMY_s12",0.486607484369268,0.10947664459998,0,0.263915149622792,0.14000072140796
"475","12290_30_yrs_M1C_s12",0.725459047820737,0,0,0.125721721068512,0.148819231110751
"476","12290_30_yrs_VFC_s12",0.576410614416041,0,0,0.236254259771459,0.1873351258125
"477","12290_30_yrs_CBC_s12",0.686528950097425,0,0,0.126304181580648,0.187166868321927
"478","12302_36_yrs_M1C_s12",0.727515072391808,0.00706405226391552,0,0.118811688850298,0.146609186493979
"479","12302_36_yrs_STC_s12",0.788777916946606,0.000837379326932852,0,0.0993365343007446,0.111048169425717
"480","12302_36_yrs_MFC_s12",0.85785526640223,0.0268890239020073,0,0.00892667681109637,0.106329032884666
"481","12302_36_yrs_ITC_s12",0.682507399617863,0.128293120854321,0,0.0575105926763921,0.131688886851425
"482","12302_36_yrs_IPC_s12",0.862666707486429,0.00269081308095714,0,0.0456426526681604,0.0889998267644535
"483","12302_36_yrs_AMY_s12",0.425145707799498,0.221137442506316,0,0.195585141560468,0.158131708133718
"484","12302_36_yrs_OFC_s12",0.800905703269483,0.0316357962544976,0,0.0895338543652983,0.0779246461107216
"485","12302_36_yrs_VFC_s12",0.765810829640145,0,0,0.150170365674906,0.0840188046849495
"486","12302_36_yrs_DFC_s12",0.829665902606356,0.020258680777203,0,0.0534283407650744,0.0966470758513666
"487","12302_36_yrs_A1C_s12",0.754300666514573,0,0,0.151281340351925,0.0944179931335023
"488","12302_36_yrs_V1C_s12",0.839755854448164,0,0,0.0855419267762005,0.0747022187756358
"489","12302_36_yrs_CBC_s12",0.747588913608278,0,0,0.110290759080879,0.142120327310844
"490","12302_36_yrs_S1C_s12",0.815125541904975,0.0339875772829376,0,0.0561696637576511,0.0947172170544361
"491","12302_36_yrs_HIP_s12",0.520368671495787,0.134769370888087,0,0.123216230062803,0.221645727553323
"492","12302_36_yrs_STR_s12",0.273060911041306,0.175683083970421,0,0.37999818163693,0.171257823351343
"493","12302_36_yrs_MD_s12",0.616884033179526,0.019662141967128,0,0.135475660106551,0.227978164746796
"494","12303_37_yrs_S1C_s12",0.761252628749888,0.0234393638647718,0,0.1023681193732,0.11293988801214
"495","12303_37_yrs_V1C_s12",0.584641437031219,0.0025644022142904,0,0.315123962307692,0.0976701984467979
"496","12303_37_yrs_CBC_s12",0.514063904274022,0.0448590651712603,0,0.196465151311206,0.244611879243511
"497","12303_37_yrs_HIP_s12",0.656728607369229,0.0741901816590127,0,0.182547934416441,0.0865332765553173
"498","12303_37_yrs_IPC_s12",0.638087408073548,0.0834572933912583,0,0.132620260048987,0.145835038486206
"499","12303_37_yrs_MD_s12",0.680439387354237,0,0,0.126164497926148,0.193396114719616
"500","12303_37_yrs_DFC_s12",0.59975995486679,0.0565315627839092,0,0.300229063926282,0.0434794184230184
"501","12303_37_yrs_VFC_s12",0.660028359413129,0.0307542284849749,0,0.230553906570405,0.0786635055314901
"502","12303_37_yrs_ITC_s12",0.730043514637677,0.0786599015223602,0,0.12329937400928,0.0679972098306822
"503","12303_37_yrs_A1C_s12",0.664350678650376,0.0529824134479856,0,0.1807328378616,0.101934070040038
"504","12303_37_yrs_M1C_s12",0.721489168913227,0.0257327337602076,0,0.182359524475051,0.0704185728515142
"505","12303_37_yrs_OFC_s12",0.565602036596795,0.0895264067950151,0,0.246638190381295,0.0982333662268953
"506","12303_37_yrs_STR_s12",0.293646625839393,0.159610696855759,0,0.390915227796383,0.155827449508465
"507","12303_37_yrs_STC_s12",0.702619636769528,0.0474109318962154,0,0.0859836407533233,0.163985790580933
"508","12303_37_yrs_AMY_s12",0.427663226787635,0.184276916835506,0,0.262750178477174,0.125309677899686
"509","12303_37_yrs_MFC_s12",0.837917214291182,0.0682661293628938,0,0.0695296764404814,0.0242869799054431
"510","12304_40_yrs_DFC_s13",0.707364214250201,0.00144527483823619,0,0.0675167540389012,0.223673756872662
"511","12304_40_yrs_ITC_s13",0.651994638479618,0.0499389771602401,0,0.129017357866238,0.169049026493904
"512","12304_40_yrs_VFC_s13",0.784541638882158,0,0,0.114679065599247,0.100779295518595
"513","12304_40_yrs_MD_s13",0.325390157443211,0.0158155259549124,0,0.367023269178434,0.291771047423443
"514","12304_40_yrs_AMY_s13",0.534536802243455,0.0684751222354837,0,0.127749646589136,0.269238428931926
"515","12304_40_yrs_A1C_s13",0.680437841241791,0.00807739512751604,0,0.0668190617689732,0.24466570186172
"516","12304_40_yrs_CBC_s13",0.53698001236269,0,0,0.0438124472807762,0.419207540356533
"517","12304_40_yrs_V1C_s13",0.712298930995571,0,0,0.0971701867651123,0.190530882239316
"518","12304_40_yrs_OFC_s13",0.843160804425857,0,0,0.0594707930709493,0.0973684025031933
"519","12304_40_yrs_STC_s13",0.778358160888543,0,0,0.111715076450536,0.109926762660921
"520","12304_40_yrs_IPC_s13",0.880359789052365,0,0,0.0346416857465782,0.0849985252010568
"521","12304_40_yrs_M1C_s13",0.640060438898905,0.00241077780797822,0,0.0652899706848871,0.29223881260823
"522","12304_40_yrs_HIP_s13",0.618121948640237,0.0430360533492731,0,0.0931803143880048,0.245661683622485
"523","12304_40_yrs_STR_s13",0.234437788805718,0.0894855975887513,0,0.422132947405222,0.253943666200308
"524","12304_40_yrs_S1C_s13",0.70915912316382,0,0,0.0799649859301576,0.210875890906023
