"","SampleID","Proportion of Neurons (MultiBrain)","Proportion of Astrocytes (MultiBrain)","Proportion of Microglia (MultiBrain)","Proportion of Oligodendrocytes (MultiBrain)","Proportion of Endothelia (MultiBrain)"
"235","CMC_MSSM_294",0.637137879584209,0.179410874911216,0,0.0839615241258393,0.0994897213787359
"236","CMC_MSSM_295",0.684507809423004,0.0965396530405585,0,0.113540254335145,0.105412283201293
"237","CMC_MSSM_296",0.131852317728654,0.399314889160954,0,0.402102643706881,0.0667301494035099
"238","CMC_MSSM_297",0.645782174729255,0.157359794771048,0,0.0828650503940033,0.113992980105694
"239","CMC_MSSM_298",0.79214997931227,0.0559277195998427,0,0.0811853294966822,0.0707369715912048
"240","CMC_MSSM_299",0.494190285051683,0.232789633250338,0,0.219144846103101,0.0538752355948777
"241","CMC_MSSM_300",0.425402014868415,0.32607499046698,0,0.208154141923047,0.040368852741558
"242","CMC_MSSM_301",0.545697973264076,0.0929478129281627,0.00100424985003989,0.30598449330363,0.0543654706540917
"243","CMC_MSSM_304",0.661448199236348,0.143053640495649,0.00410773680982077,0.125544247298469,0.0658461761597126
"244","CMC_MSSM_305",0.553821361150985,0.104463366213667,0,0.194526326893684,0.147188945741664
"245","CMC_MSSM_306",0.529676047041436,0.105736198806627,0,0.263740825426726,0.100846928725211
"246","CMC_MSSM_307",0.713604913931331,0.147930374086024,0,0.0551636196478586,0.0833010923347871
"247","CMC_MSSM_308",0.225273553412391,0.503639443231648,0,0.085903089311724,0.185183914044237
"248","CMC_MSSM_309",0.606420179135598,0.0681333084966774,0,0.257707025411865,0.0677394869558594
"249","CMC_MSSM_310",0.514840155155955,0.260550091116531,0.00811372816789024,0.109746945199643,0.10674908035998
"250","CMC_MSSM_311",0.586367315199996,0.177799512435926,0,0.153312277566012,0.082520894798065
"251","CMC_MSSM_312",0.742860052881021,0.111576046405978,0,0.0740116278226792,0.0715522728903219
"252","CMC_MSSM_313",0.779890481452127,0.126231463482817,0,0.0442720512463867,0.0496060038186696
"253","CMC_MSSM_314",0.674955961695876,0.108330095751128,0,0.113593386667584,0.103120555885411
"254","CMC_MSSM_315",0.347828938643845,0.280901944749384,0.04699653227083,0.242658961120168,0.0816136232157731
"255","CMC_MSSM_316",0,0.112371326073483,0.204375004894277,0.32751686368255,0.35573680534969
"256","CMC_MSSM_319",0.643093243346058,0.0943949336851158,0,0.154251497596206,0.10826032537262
"257","CMC_MSSM_320",0.496492525290253,0.238827881511543,0.0230936131836337,0.133034858123397,0.108551121891172
"258","CMC_MSSM_321",0.677830137155312,0.161163120880491,0,0.0481876144056305,0.112819127558566
"259","CMC_MSSM_322",0.465140157319317,0.333971341008616,0,0.121245342049357,0.0796431596227093
"260","CMC_MSSM_323",0.295625734940168,0.312668541718111,0,0.317557821855255,0.0741479014864664
"261","CMC_MSSM_325",0.602958411978902,0.0908975189474513,0,0.219709328408277,0.0864347406653703
"262","CMC_MSSM_326",0.391053768176394,0.182948492371782,0,0.3373568999948,0.0886408394570235
"263","CMC_MSSM_327",0.613767260951723,0.150506518340796,0.00595088421168731,0.149517442792663,0.0802578937031306
