"","SampleID","Proportion of Neurons (MultiBrain)","Proportion of Astrocytes (MultiBrain)","Proportion of Microglia (MultiBrain)","Proportion of Oligodendrocytes (MultiBrain)","Proportion of Endothelia (MultiBrain)"
"450","GTEX-13JUV-0011-R11a-SM-5LZYH",0.613035080147817,0.115120247429822,0.00362457621162476,0.0653516197104546,0.202868476500282
"451","GTEX-13JUV-0011-R1a-SM-5LZY4",0.369153603544394,0.0431726479847076,0.00988762305176576,0.327962762526712,0.24982336289242
"452","GTEX-13JUV-0011-R5a-SM-5LZY5",0.197269318812626,0.347341859715555,0.0251121941872544,0.0634892631582417,0.366787364126324
"453","GTEX-13JUV-0011-R6b-SM-5LZYG",0.199929375832932,0.350638107000416,0,0.132789487337012,0.31664302982964
"454","GTEX-13JUV-0011-R7b-SM-5LZZG",0,0.141597666429965,0.0261977919422352,0.460286192350346,0.371918349277454
"455","GTEX-13JUV-0011-R9a-SM-5LZX3",0,0.00508313827828986,0.0184279618057962,0.735244170684122,0.241244729231791
"456","GTEX-13JUV-2926-SM-5LZX7",0.225106744649297,0.365527752973714,0,0.0665077731622065,0.342857729214782
"457","GTEX-13JUV-3026-SM-5K7WX",0.329642989418987,0.163876974882943,0,0.279093588696666,0.227386447001404
"458","GTEX-13JVG-0011-R10b-SM-5KM2P",0.114559271023631,0.366405368984164,0,0.202858837905719,0.316176522086485
"459","GTEX-13JVG-0011-R11a-SM-5KM53",0.653590300189931,0.0674299422558007,0,0.00967015663359863,0.26930960092067
"460","GTEX-13JVG-0011-R1a-SM-5KM32",0,0.208980681030443,0,0.466799315060305,0.324220003909251
"461","GTEX-13JVG-0011-R3b-SM-5LZXF",0.134820763365605,0.457254006186583,0,0.00175082656802522,0.406174403879787
"462","GTEX-13JVG-0011-R4a-SM-5MR4C",0,0.269375159044176,0,0.296436186361999,0.434188654593825
"463","GTEX-13JVG-0011-R5a-SM-5MR4O",0.00225496536348191,0.541494138588181,0,0.141916623116664,0.314334272931674
"464","GTEX-13JVG-0011-R6a-SM-5MR3E",0.0954882826207641,0.54414345586084,0,0,0.360368261518396
"465","GTEX-13JVG-0011-R7b-SM-5MR3Q",0.0191143038718813,0.473763959593264,0,0.0903784864902707,0.416743250044584
"466","GTEX-13JVG-0011-R8a-SM-5KM3E",0.113603816079525,0.129701056620158,0,0.237400387797056,0.519294739503261
"467","GTEX-13JVG-3126-SM-5L3FH",0.127102481636519,0.427159315272872,0,0.0173924924486323,0.428345710641977
"468","GTEX-13JVG-3226-SM-5IJGJ",0.452484999295268,0.156048608396648,0,0.0275294780993666,0.363936914208717
"469","GTEX-13N1W-0011-R10b-SM-5MR4H",0.644945611158147,0.0532393952719893,0,0.0711844300487352,0.230630563521129
"470","GTEX-13N1W-0011-R1b-SM-5MR4T",0.125531132025879,0.0395531936301019,0.00708291546421951,0.466317837713156,0.361514921166644
"471","GTEX-13N1W-0011-R3a-SM-5MR5E",0.675115289333641,0.0860706536706389,0,0,0.23881405699572
"472","GTEX-13N1W-0011-R4a-SM-5MR52",0.343482056543861,0.153243424367496,0,0.127169709466229,0.376104809622414
"473","GTEX-13N1W-0011-R5b-SM-5MR5Q",0.253031847377103,0.288557085205483,0.0286303764723219,0.0502678841875045,0.379512806757588
"474","GTEX-13N1W-0011-R6a-SM-5MR43",0.156889265662976,0.17570016810683,0,0.3309206415857,0.336489924644494
"475","GTEX-13N1W-0011-R7b-SM-5MR4F",0.321689645098534,0.260805701845605,0.00569874926738834,0.0790734284765704,0.332732475311903
"476","GTEX-13N1W-0011-R8a-SM-5MR56",0.482149158417702,0.11694837721943,0,0.0709212378480128,0.329981226514855
"477","GTEX-13N1W-0011-R9b-SM-5MR4R",0,0,0,0.830106665663834,0.169893334336166
"478","GTEX-13N2G-0011-R10a-SM-5MR34",0.264181046324784,0.270544723807608,0.0421577587815483,0,0.42311647108606
"479","GTEX-13N2G-0011-R11a-SM-5MR3F",0.665215563996052,0.21170512306405,0,0.0104444402125361,0.112634872727362
"480","GTEX-13N2G-0011-R1b-SM-5MR3G",0.194295203470965,0.231849743472355,0,0.334296583360474,0.239558469696207
"481","GTEX-13N2G-0011-R2a-SM-5MR4Q",0.0396124396757124,0.226211150354049,0,0.428098798794518,0.30607761117572
"482","GTEX-13N2G-0011-R3b-SM-5MR5G",0.191011595614724,0.34037018949464,0.0127879640136883,0.053102361967369,0.40272788890958
"483","GTEX-13N2G-0011-R4b-SM-5MR54",0.223035106743265,0.251431485881249,0.00205843486802451,0.187335378736476,0.336139593770986
"484","GTEX-13N2G-0011-R6b-SM-5MR3P",0.311555506510423,0.270902103842159,0,0.0265285132537464,0.391013876393671
"485","GTEX-13N2G-0011-R7a-SM-5MR42",0,0.17907223207205,0.0197019184644174,0.279726799076918,0.521499050386615
"486","GTEX-13N2G-0011-R9b-SM-5MR4E",0,0.0981519595349889,0.0368863162439174,0.650979983485296,0.213981740735798
"487","GTEX-13N2G-3126-SM-5IJGL",0.520803675946813,0.232075199607798,0,0.100216391781938,0.14690473266345
"488","GTEX-13NYB-0011-R10a-SM-5KM43",0.711695692759917,0.0972759553188118,0,0,0.191028351921272
"489","GTEX-13NYB-0011-R11a-SM-5KM3Q",0.685821454679281,0,0,0.146792046619148,0.167386498701571
"490","GTEX-13NYB-0011-R1b-SM-5KM4F",0.438749160728024,0.100521030219307,0,0.1821130569308,0.278616752121869
"491","GTEX-13NYB-0011-R2a-SM-5MR3C",0,0.0461740732710543,0.0120733024287482,0.750997511118005,0.190755113182193
"492","GTEX-13NYB-0011-R3b-SM-A9SM4",0.484587666055387,0.259852082092492,0,0,0.255560251852121
"493","GTEX-13NYB-0011-R4b-SM-9QEGJ",0.223997967288652,0.450334977566704,0,0.0978766500055316,0.227790405139112
"494","GTEX-13NYB-0011-R5a-SM-5MR45",0.157129458434456,0.249250172720391,0,0.279147199332986,0.314473169512167
"495","GTEX-13NYB-0011-R6b-SM-5MR51",0.311545130006777,0.321811616253455,0,0.113370169107898,0.25327308463187
"496","GTEX-13NYB-0011-R7a-SM-5MR5D",0.0955545012377951,0.284894144438841,0,0.329596503791457,0.289954850531907
"497","GTEX-13NYB-0011-R8a-SM-5KM4R",0.557850983479302,0.0981081056392883,0,0.0902566641117721,0.253784246769638
"498","GTEX-13NYB-0011-R9b-SM-5MR5P",0.0459073797611686,0.0223296413934215,0.00244700581271743,0.618496827046357,0.310819145986335
"499","GTEX-13NYB-3026-SM-5IJD7",0.411829414581959,0.165692311000345,0,0.218879369605728,0.203598904811968
"500","GTEX-13NYB-3226-SM-5J2ND",0.744305557539652,0,0,0.0736949338670833,0.181999508593265
"501","GTEX-13NYC-2826-SM-5K7WR",0.564623366737423,0.169636470351336,0,0.0173713829279274,0.248368779983313
"502","GTEX-13NYS-0011-R10a-SM-5MR4S",0.577090438133792,0.111789989170692,0,0.00247361266768638,0.308645960027829
"503","GTEX-13NYS-0011-R11b-SM-5MR4P",0.495649284212706,0.153034931951875,0.0320441255558261,0.00705087937962156,0.312220778899972
"504","GTEX-13NYS-0011-R1b-SM-5MR55",0,0.297499968195283,0.0230578527200282,0.225615361960742,0.453826817123947
"505","GTEX-13NYS-0011-R2b-SM-5MR4G",0.0610075197836093,0.269462852658812,0.00188589143572881,0.197285971202186,0.470357764919664
"506","GTEX-13NYS-0011-R3b-SM-5MR41",0.240571596924491,0.364660470343116,0.00295341179128444,0.044571697052658,0.347242823888451
"507","GTEX-13NYS-0011-R4b-SM-5MR3O",0.000330110825154255,0.451371837883793,0.00252533026612381,0.106300526623641,0.439472194401289
"508","GTEX-13NYS-0011-R5a-SM-5MR4D",0.160659582250645,0.427664237438007,0,0.0783504549765852,0.333325725334763
"509","GTEX-13NYS-0011-R6b-SM-5MR3R",0.321689555312298,0.315702509081063,0.0123064996330514,0.0230208129979929,0.327280622975595
"510","GTEX-13NYS-0011-R8a-SM-5MR5H",0.0712271410173783,0.264665407420197,0.00320172859078563,0.136823780342518,0.524081942629122
"511","GTEX-13NYS-0011-R9b-SM-5MR44",0,0.0834176554316907,0.0352905466616305,0.409623673002816,0.471668124903862
"512","GTEX-13NYS-3126-SM-5KLYV",0.440970925132466,0.189299533054027,0,0.0448482535635533,0.324881288249954
"513","GTEX-13NZ8-0011-R1b-SM-5KM3V",0,0.0295582694654484,0,0.509750861382955,0.460690869151597
"514","GTEX-13NZ8-0011-R8b-SM-5KM48",0.163219552910168,0.153956221938794,0,0.142210725756848,0.54061349939419
"515","GTEX-13NZA-0011-R10b-SM-5KM54",0.426366786093825,0.222249133874996,0,0.00658141929747462,0.344802660733705
"516","GTEX-13NZA-0011-R11b-SM-5KM4W",0.765375977334553,0.033090272516284,0.000159485563413443,0.00346138573944587,0.197912878846304
"517","GTEX-13NZA-0011-R1b-SM-5LUAF",0,0.0438322237215112,0,0.683956849764607,0.272210926513881
"518","GTEX-13NZA-0011-R5b-SM-5KM4K",0,0.448166376167735,0,0.0545847963435171,0.497248827488748
"519","GTEX-13NZA-0011-R8b-SM-5KM2Q",0.486297499961113,0.0968497789481347,0.00493033400076251,0.0659881597238853,0.345934227366105
"520","GTEX-13NZA-0011-R9b-SM-5MR5I",0,0.0622359267508546,0.00650774929063239,0.688121836063452,0.243134487895061
"521","GTEX-13O1R-0011-R9b-SM-5KM33",0,0.0618022910719651,0.00390297053546374,0.611770205437358,0.322524532955213
"522","GTEX-13O3O-0011-R10a-SM-5LUA9",0.652686403463702,0.0942703339827834,0,0.0422440345439359,0.210799228009578
"523","GTEX-13O3O-0011-R11b-SM-5KM4G",0.675409663821481,0.0797432397807039,0.00138191882849807,0.0290469340130869,0.21441824355623
"524","GTEX-13O3O-0011-R1b-SM-5KM2K",0.663627526635924,0.0280596166900098,0,0.164181241740706,0.14413161493336
"525","GTEX-13O3O-0011-R2b-SM-5P9H1",0.0622514242698608,0.22810495659412,0,0.389999468993684,0.319644150142335
"526","GTEX-13O3O-0011-R3b-SM-5KM3R",0.499849565232815,0.270232469841398,0,0,0.229917964925788
"527","GTEX-13O3O-0011-R4b-SM-5KM3F",0.359144760026892,0.243171730895424,0,0.145408243454066,0.252275265623619
"528","GTEX-13O3O-0011-R5b-SM-5KM44",0.290293777692484,0.165417511840916,0,0.271646130108899,0.272642580357701
"529","GTEX-13O3O-0011-R6b-SM-5P9GY",0.362712370789047,0.33055828710343,0,0.0594816531341939,0.247247688973328
"530","GTEX-13O3O-0011-R7b-SM-5P9GZ",0.212313633584792,0.247353999037847,0,0.213475838591167,0.326856528786193
"531","GTEX-13O3O-0011-R8b-SM-5LUAL",0.216929293051397,0.239241576942172,0,0.209003161656132,0.334825968350299
"532","GTEX-13O3O-3026-SM-5KM42",0.548876881714224,0.171334253793896,0,0.052772408818207,0.227016455673673
"533","GTEX-13O3O-3126-SM-5KM3H",0.542343812524619,0.206924007225717,0,0.0302235139919119,0.220508666257753
"534","GTEX-13O3Q-0011-R10b-SM-5KM39",0.789895697633897,0.051310133560954,0,0,0.158794168805149
"535","GTEX-13O3Q-0011-R11b-SM-5KM2W",0.818581345490631,0.010651049753955,0.00465659710298562,0.0255838824002774,0.140527125252151
"536","GTEX-13O3Q-0011-R1b-SM-5KM3L",0.496533371233116,0.149748451902914,0,0.100849820038576,0.252868356825394
"537","GTEX-13O3Q-0011-R2b-SM-5KM3K",0.256705879125633,0.113401961541671,0,0.304924508735326,0.32496765059737
"538","GTEX-13O3Q-0011-R3a-SM-5P9H3",0.589052358486269,0.201533970534291,0,0,0.20941367097944
"539","GTEX-13O3Q-0011-R4a-SM-5P9H2",0.416083000739524,0.186074754000657,0,0.15539159199857,0.242450653261248
"540","GTEX-13O3Q-0011-R5b-SM-5P9H4",0.432917605002173,0.254208306185301,0,0.0878537980209963,0.225020290791529
"541","GTEX-13O3Q-0011-R6a-SM-5KM2V",0.495268451145275,0.25260418977736,0,0.0567589903504826,0.195368368726882
"542","GTEX-13O3Q-0011-R7a-SM-5KM38",0.40432309777073,0.170632742634248,0,0.166404962730455,0.258639196864567
"543","GTEX-13O3Q-0011-R8b-SM-5KM2J",0.507275006737651,0.0982590618555056,0.0232756026899897,0.112185187333295,0.259005141383559
"544","GTEX-13O3Q-2926-SM-5KM45",0.574356050755046,0.204615851461787,0,0,0.221028097783166
"545","GTEX-13O3Q-3026-SM-5IJGD",0.674342073616514,0.13577075844331,0,0.0251673349710185,0.164719832969158
"546","GTEX-13OVH-0011-R11b-SM-5KM4X",0.74992179204341,0.0793141281314684,0,0.0270044618957732,0.143759617929348
"547","GTEX-13OVH-0011-R3a-SM-5KM49",0.399496470555714,0.3395720857335,0,0.0107709937169082,0.250160449993878
"548","GTEX-13OVH-0011-R4a-SM-5KM3W",0.0819587996270098,0.262280489582676,0,0.325911279162138,0.329849431628176
"549","GTEX-13OVH-0011-R5b-SM-5KM4L",0.130812829936963,0.350304122371881,0,0.260467856919345,0.258415190771811
"550","GTEX-13OVH-0011-R6b-SM-5LUAX",0.10410978309612,0.369575537966583,0,0.181684459428678,0.344630219508619
"551","GTEX-13OVH-0011-R8b-SM-5MR35",0.41916006720227,0.122559464530441,0,0.110410943281253,0.347869524986036
"552","GTEX-13OVH-2926-SM-5IJFH",0.639183125430225,0.185147900051048,0,0.0132886691126876,0.162380305406039
"553","GTEX-13OVH-3026-SM-5MR4N",0.528801663090327,0.159719943385894,0,0.101074042364848,0.210404351158932
"554","GTEX-13OVJ-0011-R10b-SM-5L3HT",0.122077351779085,0.560710051047081,0,0.00391057896875006,0.313302018205085
"555","GTEX-13OVJ-0011-R11a-SM-5P9H8",0.427731970700911,0.223702130444077,0.0202772017551104,0.0698595714634884,0.258429125636413
"556","GTEX-13OVJ-0011-R1b-SM-5L3I6",0.0822281373066665,0.332599678419476,0.0148195442655437,0.146877587922077,0.423475052086237
"557","GTEX-13OVJ-0011-R2b-SM-5L3GP",0,0.403161565430841,0.00224711879948773,0.119333389520275,0.475257926249396
"558","GTEX-13OVJ-0011-R4b-SM-5P9H5",0,0.603717495355548,0,0.0696863919291943,0.326596112715258
"559","GTEX-13OVJ-0011-R5a-SM-5P9H7",0,0.498329844276358,0,0.0996370471004425,0.402033108623199
"560","GTEX-13OVJ-0011-R6b-SM-5L3GH",0.135744619512411,0.489901705300247,0,0.00564097795669656,0.368712697230645
"561","GTEX-13OVJ-0011-R7a-SM-5L3G1",0,0.363196336379049,0.00169641444184599,0.185378903499498,0.449728345679608
"562","GTEX-13OVJ-0011-R8b-SM-5L3FS",0.115885321325836,0.237894868101314,0,0.121680946356805,0.524538864216045
"563","GTEX-13OVJ-0011-R9b-SM-5L3GD",0.123441808667169,0.111550041734157,0,0.321059607396442,0.443948542202232
"564","GTEX-13OVJ-2726-SM-5IJG6",0.299868613612378,0.263397367590866,0.00251346125866845,0.0880260590830835,0.346194498455005
"565","GTEX-13OVJ-2826-SM-5L3GW",0.115236252450696,0.395671256041184,0,0.100976070991382,0.388116420516739
"566","GTEX-13OVL-0011-R10a-SM-5L3GS",0.559353018369064,0.185458191386743,0,0.0969565714771719,0.158232218767021
"567","GTEX-13OVL-0011-R11b-SM-5L3G7",0.801651312375101,0.0354315669391472,0.00418716474240402,0.0225142156870849,0.136215740256263
"568","GTEX-13OVL-0011-R1a-SM-5L3H5",0,0.0950054503846599,0,0.747876754106309,0.157117795509031
"569","GTEX-13OVL-0011-R3b-SM-5L3I8",0.446185005098143,0.277499641602203,0,0.0691499585646754,0.207165394734979
"570","GTEX-13OVL-0011-R4b-SM-5L3HV",0.0448924084396246,0.367790413090149,0,0.278894153130958,0.308423025339268
"571","GTEX-13OVL-0011-R5b-SM-5L3FU",0.279424240482012,0.35362640176665,0,0.120642510622673,0.246306847128665
"572","GTEX-13OVL-0011-R6a-SM-5L3G4",0.479974221609541,0.28078257150486,0,0.0410832059727463,0.198160000912853
"573","GTEX-13OVL-0011-R7a-SM-5P9GW",0,0.458519477105182,0,0.154266235513296,0.387214287381522
"574","GTEX-13OVL-0011-R8a-SM-5L3HH",0.385508931322714,0.16254773152213,0,0.227710161908366,0.22423317524679
"575","GTEX-13OVL-0011-R9a-SM-5P9GX",0,0,0,0.849391726367559,0.150608273632441
"576","GTEX-13OVL-3026-SM-5IJF1",0.529526184171726,0.171817180644291,0,0.114480456698796,0.184176178485187
"577","GTEX-13OW5-0011-R11b-SM-5L3GG",0.653283318552301,0.126816654684023,0.00711206184234476,0.0861180720346806,0.126669892886651
"578","GTEX-13OW5-0011-R1b-SM-5L3GE",0,0.102902302403905,0.00150818834404079,0.609963870581109,0.285625638670944
"579","GTEX-13OW5-0011-R3a-SM-5L3I5",0.533277131305133,0.0466857586287847,0.0205034817707229,0,0.39953362829536
"580","GTEX-13OW5-0011-R4b-SM-5L3HS",0.0878350533067342,0.562531531345066,0,0.0685422454185212,0.281091169929679
"581","GTEX-13OW5-0011-R5b-SM-5L3FR",0.146033081088915,0.471902816615206,0,0.098370815323235,0.283693286972643
"582","GTEX-13OW5-0011-R6b-SM-5O9BW",0.0857854577792182,0.490543176643854,0.0167179810548055,0.0136461486386728,0.39330723588345
"583","GTEX-13OW5-0011-R7a-SM-5O9C9",0.0199592455189181,0.443961782775538,0,0.114035124461687,0.422043847243856
"584","GTEX-13OW5-0011-R8a-SM-5L3GQ",0.238871266151861,0.109189635600041,0,0.108387246508042,0.543551851740056
"585","GTEX-13OW5-0011-R9b-SM-5O9CL",0,0.05547913447771,0.100494828435733,0.385238341564617,0.45878769552194
"586","GTEX-13OW5-3126-SM-5MR3Y",0.475241936915433,0.160743644567672,0,0.0675550937507766,0.296459324766119
"587","GTEX-13OW6-0011-R10a-SM-5L3HE",0.565716195867556,0.236684672022324,0,0,0.19759913211012
"588","GTEX-13OW6-0011-R11a-SM-5L3H2",0.71945463275564,0.0289728353897661,0.00119017497922223,0.0713092600350106,0.179073096840361
"589","GTEX-13OW6-0011-R1a-SM-5L3HQ",0.289858489318393,0.111742971325036,0,0.409462780536715,0.188935758819856
"590","GTEX-13OW6-0011-R2a-SM-5L3HG",0.205316647509957,0.119185236575982,0,0.395520952005683,0.279977163908378
"591","GTEX-13OW6-0011-R4a-SM-5O9DX",0.0881825720954728,0.224289377867839,0,0.341008149630767,0.346519900405921
"592","GTEX-13OW6-0011-R5a-SM-5O9BK",0.208510255875502,0.427805258564404,0,0.070709019217786,0.292975466342309
"593","GTEX-13OW6-0011-R6b-SM-5L3GR",0.43688160749565,0.321129457103257,0,0.0660647698212974,0.175924165579796
"594","GTEX-13OW6-0011-R7b-SM-5L3H4",0.150466188189652,0.321252943024626,0,0.268779537058297,0.259501331727425
"595","GTEX-13OW6-0011-R8a-SM-5L3GF",0.460324197937844,0.210967011853708,0,0.110552519640256,0.218156270568192
"596","GTEX-13OW6-2926-SM-5KM29",0.531382866412407,0.141809369538688,0,0.1598056736424,0.167002090406505
"597","GTEX-13OW6-3026-SM-5J2MI",0.497826544000948,0.222629668187123,0,0.0857041919016109,0.193839595910318
"598","GTEX-13OW7-0011-R10a-SM-5L3H3",0.721069597423979,0.0737441928074712,0,0,0.205186209768549
"599","GTEX-13OW7-0011-R11a-SM-5O9DY",0.804407095626265,0.0168368441840856,0.000284779033505322,0.0136673737875006,0.164803907368643
"600","GTEX-13OW7-0011-R1b-SM-5L3HF",0.273889824366269,0.106279285604002,0,0.350927023586058,0.268903866443671
"601","GTEX-13OW7-0011-R3a-SM-5O9DA",0.0651723427736399,0.704857229829324,0,0,0.229970427397036
"602","GTEX-13OW7-0011-R4b-SM-5O9CX",0.0192878320214934,0.519732202769465,0,0.177363268836407,0.283616696372634
"603","GTEX-13OW7-0011-R5b-SM-5O9DM",0.217748047310765,0.353969142985999,0,0.144531420521747,0.28375138918149
"604","GTEX-13OW7-0011-R8b-SM-5L3HR",0.570259843917296,0.146646356579848,0,0.0563489875408438,0.226744811962011
"605","GTEX-13OW7-2926-SM-5MR3Z",0.489395723477944,0.152041735917626,0,0.0993870526839205,0.259175487920509
"606","GTEX-13OW7-3026-SM-5L3GY",0.243255400351775,0.483536511441291,0,0.0453293520888451,0.227878736118089
"607","GTEX-13OW8-0011-R10a-SM-5L3H6",0.404468120995425,0.354472617950806,0,0.0106476126207167,0.230411648433052
"608","GTEX-13OW8-0011-R11a-SM-5L3GT",0.67351910158774,0.0663025084686698,0.000609377962644805,0.0315581846692527,0.228010827311693
"609","GTEX-13OW8-0011-R1a-SM-5L3HI",0,0.477504784664222,0,0.167314390129229,0.355180825206549
"610","GTEX-13OW8-0011-R2a-SM-5L3G2",0.0324637698212989,0.245983093375153,0,0.280400542685089,0.441152594118459
"611","GTEX-13OW8-0011-R3a-SM-5L3I4",0.331982713939138,0.422845189958434,0,0,0.245172096102429
"612","GTEX-13OW8-0011-R4a-SM-9WG6V",0.00686618899348536,0.527128142159942,0,0.197295897148158,0.268709771698415
"613","GTEX-13OW8-0011-R5b-SM-5L3FQ",0.185006506703591,0.361669428735233,0,0.1400178375436,0.313306227017576
"614","GTEX-13OW8-0011-R6b-SM-5L3I3",0.0812164421284748,0.589483350778715,0,0.044088874808318,0.285211332284492
"615","GTEX-13OW8-0011-R7a-SM-5L3FP",0,0.336769685577794,0,0.327910882196474,0.335319432225732
"616","GTEX-13OW8-0011-R8a-SM-5L3G5",0.128181156244623,0.254796995758823,0,0.128604865752715,0.488416982243839
"617","GTEX-13OW8-2826-SM-5L3GC",0.341950160119462,0.208326123288458,0,0.204331541904785,0.245392174687295
"618","GTEX-13OW8-2926-SM-5L3FV",0.575851520739985,0.123840500913451,0,0.0897653215183457,0.210542656828219
"619","GTEX-13PDP-0011-R1a-SM-5PNX5",0.1837339010551,0.200804881620689,0,0.210515036145081,0.40494618117913
"620","GTEX-13PDP-0011-R2b-SM-5O9DH",0,0.172811557154195,0,0.288900249484288,0.538288193361517
"621","GTEX-13PDP-0011-R6b-SM-5O9D5",0,0.246767074023888,0,0.18123822332341,0.571994702652702
"622","GTEX-13PDP-0011-R8b-SM-5O9CS",0.254907513196276,0.204517423617181,0,0.0975667087024975,0.443008354484046
"623","GTEX-13PL6-0011-R5b-SM-5O9BI",0,0.147201776147828,0,0.458211526667655,0.394586697184517
"624","GTEX-13PL6-0011-R6a-SM-5O9C5",0,0.537082319513506,0,0.0839334358844915,0.378984244602003
"625","GTEX-13PL6-0011-R9b-SM-5O9CH",0,0.0178733390886097,0.0302881698932581,0.671040305427544,0.280798185590588
"626","GTEX-13PL6-3126-SM-5LUAR",0.508736747139493,0.28426016499419,0,0,0.207003087866317
"627","GTEX-13PLJ-0011-R11b-SM-5O9BS",0.564154036473612,0.192302366762407,0,0.055728490971644,0.187815105792337
"628","GTEX-13PLJ-0011-R3a-SM-5O9DT",0.0271718062901549,0.587475490841817,0,0.0673608709212553,0.317991831946773
"629","GTEX-13PLJ-0011-R5a-SM-5O9BG",0,0.483337076378839,0.0163691963049875,0.109140430799703,0.39115329651647
"630","GTEX-13PLJ-0011-R9b-SM-5O9DV",0,0.00966667480868838,0.00043531925752447,0.870852489797636,0.119045516136151
"631","GTEX-13PVQ-0011-R11a-SM-5O9DU",0.511792014536466,0.065824251365858,0,0.0805883325549762,0.341795401542699
"632","GTEX-13PVQ-0011-R3b-SM-5O9D6",0.0935665580475241,0.524607192796388,0,0.0458541907730546,0.335972058383033
"633","GTEX-13PVQ-0011-R4a-SM-5O9CT",0.0977916765087407,0.197604096777529,0,0.33981282916435,0.36479139754938
"634","GTEX-13PVQ-0011-R5b-SM-5O9DI",0.0102293457227288,0.402318966654022,0,0.162039768310965,0.425411919312284
"635","GTEX-13PVQ-0011-R7a-SM-5L3G3",0.0467639433789718,0.289745148070967,0,0.20883240327311,0.454658505276951
"636","GTEX-13PVQ-0011-R9b-SM-5LU3B",0,0.0238489729262992,0.0209030013446915,0.763429334994357,0.191818690734652
"637","GTEX-13PVQ-2926-SM-5L3HJ",0.468071715599614,0.083976073004477,0,0.123320333794065,0.324631877601843
"638","GTEX-13PVQ-3026-SM-5SI93",0.198035284836926,0.245697391435553,0,0.223861764577119,0.332405559150402
"639","GTEX-13QIC-0011-R10a-SM-5O9C7",0.707057114731857,0.0894778665421632,0,0.0175728659532071,0.185892152772773
"640","GTEX-13QIC-0011-R11b-SM-5O9BU",0.685568098334006,0,0,0.109793666162322,0.204638235503672
"641","GTEX-13QIC-0011-R1a-SM-5O9CJ",0,0.0511485231732786,0,0.821690576328644,0.127160900498078
"642","GTEX-13QIC-0011-R3a-SM-5P9HT",0.421690262640351,0.319179545499662,0,0,0.259130191859987
"643","GTEX-13QIC-0011-R4a-SM-5PNX8",0.112809529820097,0.386915810668132,0,0.136650149205498,0.363624510306273
"644","GTEX-13QIC-0011-R8b-SM-5O9CV",0.56922307488552,0.0259961625116108,0.010013599371149,0.107001035644034,0.287766127587686
"645","GTEX-13QIC-2926-SM-5J2NF",0.41234853098828,0.281898624725808,0,0.0240474173416162,0.281705426944296
"646","GTEX-13QIC-3026-SM-5LU58",0.70101890379268,0.107585062709656,0,0.0219601399570251,0.169435893540639
"647","GTEX-13QJC-0011-R10a-SM-5SI63",0.430175664026075,0.199823507302193,0.00828954879910132,0.0422667930899359,0.319444486782694
"648","GTEX-13QJC-0011-R1b-SM-5S2UU",0,0.102582558552184,0,0.697219294383495,0.20019814706432
"649","GTEX-13QJC-0011-R2b-SM-5PNUN",0,0.321870041825026,0,0.318743822457864,0.359386135717109
"650","GTEX-13QJC-0011-R6a-SM-5S2VI",0.256586237394441,0.385459618271837,0,0.0414017775179363,0.316552366815786
"651","GTEX-13QJC-0011-R7b-SM-5PNUM",0,0.368366195338106,0,0.302478099940849,0.329155704721045
"652","GTEX-13QJC-0011-R8b-SM-5S2U6",0.0584949733401665,0.309412847218398,0.00456303915557428,0.300080167285473,0.327448973000387
"653","GTEX-13QJC-0011-R9b-SM-5PNX3",0,0.0371959423771503,0.0143968783823413,0.657283226818114,0.291123952422395
"654","GTEX-13RTJ-0011-R10b-SM-5O9CW",0.730627087426241,0.0455552536431709,0,0.051106633792462,0.172711025138126
"655","GTEX-13RTJ-0011-R11a-SM-5O9CK",0.727572145020648,0.0490385781107428,0.00252031760847999,0.0595278629943849,0.161341096265744
"656","GTEX-13RTJ-0011-R1a-SM-5O9D9",0,0.141418403603024,0,0.726603470629228,0.131978125767748
"657","GTEX-13RTJ-0011-R2a-SM-5PNW9",0.0712488724463391,0.278280838053106,0.00913589418419761,0.334140548755961,0.307193846560397
"658","GTEX-13RTJ-0011-R3a-SM-5PNX7",0.435572115991088,0.310424413940037,0,0,0.254003470068875
"659","GTEX-13RTJ-0011-R4b-SM-5PNX1",0.138797283033413,0.432265673720396,0,0.172320747815035,0.256616295431157
"660","GTEX-13RTJ-0011-R5a-SM-5P9HR",0.293040971978239,0.301002188361185,0,0.117336837643762,0.288620002016814
"661","GTEX-13RTJ-0011-R6a-SM-5SI74",0.529367668643959,0.26929970111442,0,0.0221918318999698,0.179140798341651
"662","GTEX-13RTJ-0011-R7b-SM-5P9JS",0.28667536481953,0.225501298693299,0,0.228327494589414,0.259495841897757
"663","GTEX-13RTJ-0011-R8b-SM-5O9DL",0.494426804090063,0.0975292693870745,0.0250286019442489,0.0896711016334913,0.293344222945122
"664","GTEX-13RTJ-0011-R9a-SM-5Q5AY",0,0.0171490786039114,0.0284890059611458,0.816984653195656,0.137377262239287
"665","GTEX-13RTJ-3126-SM-5S2Q4",0.507587826806496,0.143116106687005,0,0.119430139668129,0.22986592683837
"666","GTEX-13RTL-0011-R1a-SM-5PNZ8",0,0.0800629549670196,0,0.554654170210391,0.36528287482259
"667","GTEX-13RTL-0011-R3a-SM-5P9JP",0.0180725770761386,0.450731892666604,0,0.0803469882420305,0.450848542015227
"668","GTEX-13S7M-0011-R10b-SM-5PNZB",0.634137415335725,0.129134858896254,0,0.0768987597421245,0.159828966025897
