"","SampleID","Proportion of Neurons (MultiBrain)","Proportion of Astrocytes (MultiBrain)","Proportion of Microglia (MultiBrain)","Proportion of Oligodendrocytes (MultiBrain)","Proportion of Endothelia (MultiBrain)"
"144","ERR1473095",0.617646225903646,0,0.0614723321207892,0.0218774220727672,0.299004019902797
"145","ERR1473096",0.573277966726448,0,0.111420852676215,0.0228432199132492,0.292457960684088
"146","ERR1473097",0.640218997597483,0,0.0749618809455625,0.0111439914639469,0.273675129993008
"147","ERR1473098",0.75415385469608,0,0.0189634700426612,0,0.226882675261259
"148","ERR1473099",0.766942938953468,0,0.0264983881773519,0.00903463793617293,0.197524034933007
"149","ERR1473100",0.684554493815856,0,0.0406606322891377,0.0049537441866908,0.269831129708316
"150","ERR1473101",0.0920124921796598,0.0299574276937086,0.0664069968542394,0,0.811623083272392
"151","ERR1473102",0.712782707377444,0,0.0548539051927571,0.0176793589036631,0.214684028526135
"152","ERR1473103",0.649259072414877,0.0137082500731593,0.0420301993229571,0.0180573236703774,0.276945154518629
"153","ERR1473104",0.687505755981095,0,0.0572497649175444,0.0127025139939715,0.242541965107389
"154","ERR1473105",0.659377212167122,0,0.0257333666836985,0.00767342354987405,0.307215997599305
"155","ERR1473106",0.684148297160829,0,0.0671646722084257,0.018858874075543,0.229828156555202
"156","ERR1473107",0.657669768969756,0.0223718053995981,0.0470182989272741,0.0222409379181737,0.250699188785198
"157","ERR1473108",0.727495694490899,0,0.032322856854654,0,0.240181448654447
"158","ERR1473109",0.60764282330079,0.0418806525801939,0.0303541648368025,0.0191283634993611,0.300993995782853
"159","ERR1473110",0.603828263074168,0.0623060199818392,0.0352084849099801,0,0.298657232034013
"160","ERR1473111",0.709986053130764,0,0.0295023184607854,0,0.26051162840845
"161","ERR1473112",0.651483290920159,0.0704482027114875,0.0235411044222249,0,0.254527401946128
"162","ERR1473113",0.571390746016322,0.0608301510737545,0.0255548980262694,0.00138952597394844,0.340834678909706
"163","ERR1473114",0.711651818987199,0.0541642576568696,0.0317160527539056,0.00166778624568977,0.200800084356336
"164","ERR1473115",0.460390619866982,0.0410890177120556,0.0532473094023428,0.014957041363391,0.430316011655229
"165","ERR1473116",0.680151494090913,0.0143031283047054,0.0427046686367358,0.000827799174659927,0.262012909792985
"166","ERR1473117",0.690450582810627,0,0.0368167427254359,0.00461838228181882,0.268114292182118
"167","ERR1473118",0.71168437045605,0,0.0422026483720285,0.008784838399299,0.237328142772622
"168","ERR1473119",0.749564789230079,0,0.0141639334004139,0,0.236271277369508
"169","ERR1473120",0.686135260116866,0.00611728559832489,0.035915013805757,0.00465014054159346,0.267182299937458
"170","ERR1473121",0.59624760772972,0.0954636536415703,0.0433775168285822,0.000959042865089248,0.263952178935038
"171","ERR1473122",0.122368720710864,0.050842612773339,0.0501262881401845,0,0.776662378375612
"172","ERR1473123",0.125672921676273,0.0210915147012474,0.0532941682993146,0,0.799941395323165
"173","ERR1473124",0.128035836184738,0.0829799604360169,0.0555654989536079,0,0.733418704425638
"174","ERR1473125",0.162795518541321,0.0823415540009235,0.0300101227320862,0,0.724852804725669
"175","ERR1473126",0.135725146423558,0.0569513634870055,0.0440173962722856,0,0.763306093817151
"176","ERR1473127",0.0781769896845606,0.0847081490508773,0.0463586268314054,0,0.790756234433157
"177","ERR1473128",0.699299604995253,0,0.0314694811134124,0.00372704420481232,0.265503869686522
"178","ERR1473129",0.0877356980440188,0.0741023990783456,0.0760566614758132,0,0.762105241401822
"179","ERR1473130",0.090850009940101,0.0461410712365404,0.0522658606693946,0,0.810743058153964
"180","ERR1473131",0.123444361180484,0.0373815241758058,0.055316649377989,0,0.783857465265721
"181","ERR1473132",0.182346542279673,0.0632805195913604,0.00314943854235158,0,0.751223499586615
"182","ERR1473133",0.134907617762825,0.0291102978193514,0.0817972694579513,0,0.754184814959872
"183","ERR1473134",0.129554487950327,0.0747011066409737,0.0879682219643981,0,0.707776183444302
"184","ERR1473135",0.110207611954883,0.0566123510364265,0.0788191885743217,0,0.754360848434369
"185","ERR1473136",0.118740240833725,0.0525328737053876,0.0784149386354303,0,0.750311946825457
"186","ERR1473137",0.222342042767988,0.0672295617720763,0.14242102827038,0.0223537382157847,0.545653628973771
"187","ERR1473138",0.241326036132291,0.0636879976833119,0.177159442747181,0.0656615110742827,0.452165012362933
"188","ERR1473139",0.11075974360335,0.0687495038155625,0.0909401750706992,0,0.729550577510389
"189","ERR1473140",0.0273740676430107,0.0220252216819329,0.0815158115488737,0,0.869084899126183
"190","ERR1473141",0.00462757070322312,0.0156464790804698,0.0935699491490231,0,0.886156001067284
"191","ERR1473142",0.0520729578103837,0.0443576751955542,0.0393055873641448,0,0.864263779629917
"192","ERR1473143",0.0404035091156009,0.0452995379722442,0.040153124411381,0,0.874143828500774
"193","ERR1473144",0.774481887017938,0,0.0390468766953295,0.00723171092306309,0.17923952536367
"194","ERR1473145",0.0107942336244158,0.0632711156096544,0.0688777386799289,0,0.857056912086001
"195","ERR1473146",0.100754114370151,0.0710863578992218,0,0,0.828159527730628
"196","ERR1473147",0.114454093970006,0.017305751169217,0.041057844418588,0,0.827182310442188
"197","ERR1473148",0.276083862292354,0.0311672143964625,0.038022381280468,0,0.654726542030715
"198","ERR1473149",0.0986946358320033,0.0632716276063361,0.0513954570360207,0,0.78663827952564
