"","`rRNA ratio`","Regions","DonorID","`Exonic Rate`","Type of Batch","Hardy Scale","`Mapping Rate`","RIN","`PMI (hours)`","`Total N Reads`","Age Interval","Sex","Residuals"
"ENSG00000117614",0.529743847062474,0.0566115164980162,0.136736877783986,0.00153278047282763,0.0528048590343458,0.0154926682842035,0.00114683790301438,0.00292891628814447,9.09385584986823e-05,0.000903381372721379,6.9015885078901e-06,8.35128850142086e-07,0.20199964002441
"ENSG00000117616",0.593177271425131,0.0566072903824235,0.113179079946678,0.0670155005528896,7.61370605825269e-12,0.00347504261502597,0.007266565937635,0.0039269788245007,0.00211524283028418,0.000185619900369556,7.26042005700202e-06,2.78074099073656e-13,0.153044147157114
"ENSG00000272432",0.235919517260487,0.215354044988092,0.0624201115368889,0.0389457309315134,0.0159017777575617,0.0138553175102313,0.00225341741435139,0.00447384095713724,1.94713134954148e-06,0.000831807966619563,0,1.18535510463492e-13,0.410042486545649
"ENSG00000261349",0.0500951969558175,0.217098811541813,0.217733282648959,0.189110686964843,0.00285713924904863,0.00932615106038246,0.00569728712138093,0.0130947440996063,2.63452609071517e-05,0.000760853795645658,9.54335019980045e-08,1.0571136716187e-06,0.294198348754422
"ENSG00000224183",0.183731698794062,0.105214936750201,0.243954262784141,0.0109665736113845,1.1194917089504e-08,0.0108145469338844,0.000755514876006423,0.0411565726103724,0.00104576016984062,5.2163175848213e-05,1.40964386038891e-05,6.89215762046444e-07,0.402293173444978
"ENSG00000183726",0.600625739986817,0.0809007367970923,0.0761148354499333,0.00170362110600804,0.0430732080838203,0.00443112463706838,0.00482006471337676,0.023363092219937,0.000922743182553554,0.000874314576347143,0,0.000597739117833953,0.162572780129212
"ENSG00000188672",0.262318781803168,0.170163681322135,0.254987189415645,0.00184932239861139,0.00417702316504093,0.0394440457010205,0.00185152600710905,0.0144490495570772,1.07603035402273e-05,0.00153685343506414,1.03432060253782e-05,2.78168439958056e-06,0.249198642001164
"ENSG00000204178",0.452977201499321,0.358352958174251,0.0673101546129197,0.00115696581466701,0.0298826051637023,0.0042033320047489,0.00398384637960857,0.00418865945427833,0.00216571631767183,0.000195230845191469,8.86020643827932e-07,4.34156765400842e-07,0.0755820095562307
"ENSG00000157978",0.0524546821143055,0.701250777645206,0.0311371368008511,0.0358696234315171,0.00314106257449234,0.00371342761674607,0.000252874427754065,0.00433865069841316,0.000945884150990601,0.00023693299028685,2.04254269017139e-10,4.48399240827033e-07,0.166658498945942
"ENSG00000225643",0.0103181249678778,0.768832254919282,0.0238462242674032,0.0569288646373152,0.00481437496383225,0.00115819541024616,0.000688047345923399,0.000112731049212744,4.34449705433966e-05,3.08960714823042e-07,0,0.00327213529936351,0.129985293208285
"ENSG00000117643",0.471419181030461,0.224262036985236,0.0713562644213224,2.69962641111291e-05,1.96220300920843e-05,0.00472221673530975,0.00825328144733351,4.24575361920286e-05,0.0015725165347033,6.86919051045115e-05,6.51599032995964e-06,1.46847926448238e-06,0.218248750640541
"ENSG00000162430",0.417045143931736,0.0723705488446502,0.0964715705349427,0.0872461767257516,0.0543096766656777,0.0162850801509048,0.00549038400611737,0.0154271840205908,7.41802311592282e-07,0.00018741748478778,6.04075189535877e-07,7.2902473157226e-07,0.235164742732608
"ENSG00000228172",0.415895333212631,0.077348516435247,0.0809085586572129,0.127491925313169,0,0,0.0217552993804939,0.0112723410028269,9.16422388250641e-08,0.000447589765794363,8.23420694231955e-12,1.86441091461635e-06,0.264878480171237
"ENSG00000117640",0.652332113641431,0.107172184515572,0.0783639010065472,0.0103120337674433,0.00426350312973638,0.0039512204591792,0.0125437806890987,0.00990027003013743,9.5911902448841e-05,0.000401003394293466,0.00103374648510754,3.47636409495136e-10,0.119630330631368
"ENSG00000127423",0.180607330049785,0.518759515937701,0.0357990806201373,0.00876851084873865,0.000319998839062423,0.00793489016751293,0.000660559634151881,0.00184039025478775,3.40580329223259e-05,0.000196421603771631,0.00290956145323429,1.2852073470668e-13,0.242169682558066
"ENSG00000182749",0.601829278765124,0.0582440533711379,0.0604081863986556,0.0227645751453068,0.00493307018364677,0,0.00812771436702281,0.00232140496202202,0.000679139238196879,0.000587403267171234,1.56748663176685e-09,0.00154042681891296,0.238564745915317
"ENSG00000117632",0.296581770696337,0.217607516502272,0.0378889227747098,0.0339334525620739,0.032225605118956,0,0.00106428759292625,0.00959309838642011,0.00023238354158548,8.49319818739392e-05,6.35239949851848e-06,3.12020214214619e-06,0.370778558241205
"ENSG00000229786",0.133776003191304,0.148153835444386,0.0701713974291426,0.121811051253797,8.28509259125159e-13,0.00647021343342914,0.000732517003740615,0.00333660590261514,1.41812832043642e-05,0.000320231052872751,0.000162523128321745,0.000196162140779917,0.514855278735578
"ENSG00000158006",0.476884481815012,0.18481769149053,0.0783468269257726,0.0335835644918608,0.00145868734901431,0.00559367641161039,0.00234916341911785,0.00244323272266458,0.000710131348908638,0.000131084575702926,1.34843028147036e-06,2.10775122754664e-06,0.213678003268297
"ENSG00000158008",0.086854024715805,0.619831792835267,0.0357051214604089,0.0130389106965972,0.0149452156629192,0.0138621313219174,0.000717789657458941,8.83272102628121e-06,3.65482252565521e-05,0.000152785450396549,0.00183955648623219,2.32396272062526e-09,0.213007288442752
"ENSG00000175087",0.4377020587255,0.279105710816025,0.0728490896274426,0.00158877079027711,0.065371739750538,0.00732395812976809,0.0034641052116372,0.00825145670372959,0.00162405183974182,4.08197053863614e-05,0.000747999044700951,0.000437107983320249,0.121493131671933
"ENSG00000197245",0.0123842858862525,0.133457187985211,0.467365055805686,0.000357412430753034,0.0204025592454803,0.0739918674342536,0.000480731095843475,0.00286056974541405,0.00387958392499631,1.04283511654475e-05,1.23574974266166e-05,1.96685247117497e-06,0.284795993745047
"ENSG00000236782",0.178187360098574,0.38751669902002,0.0464599435753524,0.102188338842865,3.74581890697541e-11,0.00321343049182013,0.00493776714778181,0.00534319406245748,9.09796246245004e-05,0.000376460331218052,8.99729207301056e-08,2.95344059793846e-06,0.271682783354309
"ENSG00000142675",0.261064868957111,0.358239109665215,0.14335479648874,0.104629594328314,0,0.0108120176228848,0.00383410216045771,0.000125629150655667,3.59410437804714e-05,0.000128812170311535,0,1.74765221601855e-06,0.117773380760315
"ENSG00000236155",0.298765561585052,0.0209301173782709,0.163497098632615,0.000491536529899742,0.0305329572221169,0.0124878224360935,0.0100120784361518,0.0013863594757281,0.000672952189745203,6.02527647118756e-05,6.27052109751729e-14,0.000295936888834334,0.460867326460718
"ENSG00000130695",0.625542616533236,0.0465910282618762,0.069059832499062,0.0687304201589997,0.00469580942085253,0.00576851143478469,0.0080126856095536,0.00132400731135094,0.000964433089888956,1.79862708592999e-07,2.01753248201205e-06,4.76527290490181e-07,0.169307981757915
"ENSG00000142669",0.316848746772314,0.334656619673093,0.118752594371161,0.00975269134031526,0.0336069877720647,0.000563018261062843,0.00134200112403937,0.00194869446882984,2.6758392389989e-05,1.06521402769521e-05,1.29031014690764e-09,9.37998522479037e-07,0.18249029639562
"ENSG00000158062",0.349849794429525,0.366408267037171,0.0228574376334175,0.00756146416915215,0.00237197526195521,0.000399793645047511,0.00990712717001631,0.0102017948348893,0.000370319417112419,0.000432057530049113,9.62246695152335e-06,1.55713255802559e-06,0.229628789272155
"ENSG00000169442",0.057009716286969,0.422133013058886,0.089758663076341,0.000385930957196371,0.0347970375278161,0.00903938592433343,0.000132490278594774,0.00661055527853642,0.000187131334340263,1.77807134260884e-09,9.7835695590904e-06,1.8899762875727e-06,0.379934400953069
"ENSG00000117682",0.279955839870693,0.61578737610602,0.0268478523573887,0.00389230992956603,0,0.00123196473522363,0.00312817015377004,0.00201540888434845,0.000413507745328612,0.000275241646750519,0.00170634666491978,2.68774951413684e-08,0.0647459550284961
"ENSG00000225891",0.0691516242571263,0.193720671870674,0.0392370835649521,0.270293273073801,4.85280761684004e-08,0,0.00128513843982677,0.001324082277267,6.55669114237313e-05,8.50864900937325e-05,2.53360567245308e-12,0.00106833104330642,0.42376909354092
"ENSG00000198830",0.506317789539308,0.104092692255363,0.171670468450993,0.00689414841391718,0.0141100266926906,0.00421693898802424,0.00319041506136162,0.000248423308846833,0.000958755461287602,4.02919343718363e-05,5.42948988700621e-06,1.42427916499867e-06,0.188253196124783
"ENSG00000117676",0.194125881930995,0.491866467478756,0.0655009042734293,0.0158025333919497,0,0.0117128727340836,0.000313452258904797,0.00550302425175476,0.000586850459437187,0.000345114538085158,0.000276142385707121,0,0.213966756296897
"ENSG00000117713",0.666229708596968,0.0338149775600857,0.0575919108071645,0.100806438619219,0.0101172650716856,0.0073006659521003,0.00629022805725052,0.0109021717731038,0.00145570699059855,9.20388748236394e-05,1.66621771567981e-06,3.06821529265212e-07,0.105396914657755
"ENSG00000060642",0.555862849530347,0.136173070140964,0.117530812334043,0.00365994011290541,1.4674452726597e-09,0.022161666754069,0.00833022267214904,0.00456541444665194,3.09711781176645e-05,0.000637706235615664,2.03592469634299e-06,4.92152441135592e-07,0.151044817050554
"ENSG00000204160",0.488183860611392,0.152444700149922,0.165421614157003,0.0149257775692088,0.00305589167322038,0.0205950880321864,0.00774448229662794,0.00416107787550008,1.44114056284561e-05,1.10664939754476e-06,5.68936642646723e-06,5.4399073165563e-07,0.143445756222755
"ENSG00000175793",0.0601666442440856,0.071494117449996,0.402655320638655,0.00170321947361008,0.0142114933349659,0.0658089386684447,0.0011331723373439,0.0137720019629776,0.000130782671855374,0.000340739178961619,2.74621287529269e-06,1.93233693838314e-06,0.368578891489291
"ENSG00000142751",0.673804564681646,0.094339408228751,0.0885640987049073,0.0208788877142886,0.00787652079434454,0.00756594628841108,0.00829668531450718,0.009120129443779,0.000149457826132404,0.000191863225408429,2.08698692841917e-06,6.13383441181342e-07,0.0892097374074549
"ENSG00000198746",0.691664944506586,0.0167717793113257,0.084524773513519,0.000151346891294456,0.000555941639379132,0.00140499052787569,0.00632438708362225,0.00100760773097908,0.000600089561931951,0.000112893700861777,1.23720321196111e-10,1.31824214906143e-13,0.196881245408773
"ENSG00000090273",0.487266990987316,0.0998321794618713,0.216997723933191,0.00916707454040779,0.00302574536560563,0.00328239725859797,0.00358181823495201,5.0518493572913e-06,0.000147455060805418,0.000167232705023753,0.0060055895536962,0.00102084356822673,0.169499897480949
"ENSG00000175707",0.0175060389023458,0.742921235466038,0.00168713888502605,0.000386873449750778,0.0237053006407849,0.00112162180975895,7.81114096008709e-05,0.00342019552764429,0.000120580816688444,0.000100627789018863,0.00130003614003259,0.000315046637590796,0.20733719252572
"ENSG00000253368",0.227986041595157,0.46764460171583,0.0950752777244311,0.027627241403956,0.00213605038667192,0,0.00146221570227149,0.00161416467441102,2.05046132005508e-05,5.03297957089123e-05,0.00408945069078982,2.54164717472708e-07,0.172293867532855
"ENSG00000158246",0.0909968777593059,0.174109928424893,0.172978218405609,0.00253042517312553,0.000484176389885444,0.0407524204881772,0.00169199557480881,0.000481491904286828,0.000581020516841586,0.000239547046699457,0.00328892224545244,9.7131301914391e-05,0.511767844769001
"ENSG00000090020",0.405207847230971,0.312759834414688,0.0414400658795763,0.0059269739141859,0.00894428388480985,0.00136060439718449,0.00270251029455991,0.0341911034595419,0.000243249415731532,3.06420525327532e-05,3.61994067420759e-06,9.33502792275805e-07,0.187188331612751
"ENSG00000142784",0.727224507891904,0.0276415903796607,0.0913811427905088,0.00468279867623553,0.000205352754961061,0.00289126563733503,0.00816485750654585,0.00748126435961325,1.68940973879178e-05,3.2096231170244e-05,0.000533242681349076,5.00901226805872e-08,0.129744936903206
"ENSG00000243659",0.0993636234916576,0.610063314749584,0.0331889699460653,0.00725593976877008,0.0348765190447344,0.00780220239296385,0.00222544437513087,0.00131831180389506,0.000561729478487393,3.26934224577295e-05,0.00157282657641442,2.43743662929658e-11,0.201738424925464
"ENSG00000186501",0.636622280917068,0.0852472184170827,0.0761355073095563,1.22678550205518e-07,0,0.00121729428999943,0.0129994945520481,8.14493241834708e-08,1.06839287547387e-05,5.57072858891162e-05,0.000160329963500904,1.89646746989795e-14,0.187551279208207
"ENSG00000241547",0.148285595673694,0.244698786070112,0.0486309738100362,0.2837688084685,7.19087369152255e-09,0.000913635975352582,9.87772817315688e-05,0.0158458683704028,0.000328482957618996,0.000394837873941398,7.59463888458372e-09,1.43281634838987e-05,0.257019890569614
"ENSG00000142765",0.000553853987021214,0.842134764099862,0,0.000924232990934062,3.20984655299809e-10,0,2.95731615152087e-07,0.00109267524268747,5.46684431398659e-05,0.000559943678630705,4.70871632284667e-13,1.08024594474411e-06,0.154678485258709
"ENSG00000142733",0.125274229299655,0.488042979651046,0.129949887818798,0.0248030434115231,0.0347955140949244,0.0653501806899517,0.00152489315799845,0.00117641761909721,0.000402386441301221,1.96109546209015e-08,3.53580373436364e-06,4.18610180619774e-07,0.128676493790835
"ENSG00000142748",0.00626568306913212,0.0659625239439419,0.348017578658357,0.0198492029506098,0,0.0667335941296781,0.0304659660368579,0.000313489817429406,0.00118467505748067,0.00419004529775496,0,0.00644549374589738,0.450571747292861
"ENSG00000181773",0.133449533408828,0.265052482940467,0.215041751823415,0.00234415634744819,3.26907609799647e-12,0.0487987642906745,0.0016716345708266,0.000605234619823187,1.78796045096116e-05,1.51980266307075e-05,1.13449223055065e-05,2.46483500635941e-06,0.332989554606796
"ENSG00000158195",0.141764030035816,0.484286797083386,0.0987541082764236,0.0435723621791283,0.0303615329155452,0.0435798782784876,0.000856187205251705,7.31711347448639e-05,0.00188688892152558,1.18611600778834e-06,2.18116826212054e-06,9.00694031550156e-07,0.154860775991391
"ENSG00000237429",0.158207208759172,0.274482646656013,0.0495385282627641,0.0365180979322636,0,0.023581800744618,0.00217049459964659,0.000613382452427027,0.000329676202940878,0.000198149402045107,6.76928049374021e-11,1.15545705745994e-08,0.454360003365846
"ENSG00000126705",0.363195222001396,0.450236153208048,0.0352403613480607,0.0241219400075561,0.0104454824661142,0.00396863829791146,0.00763394975254973,0.00974255453399332,6.99449263888752e-05,2.63225643063136e-07,4.37792201601559e-06,6.42988500694949e-07,0.0953404693218213
"ENSG00000000938",0.0248586882086281,0.367936061803729,0.243550120828833,0.0134558657303155,0.0568678339576601,0.0966073880570997,0.000223132951112148,0.00208879136686611,0.00308715095762334,1.19546910961232e-05,3.70533623225479e-06,8.56951800797956e-07,0.191308449159004
"ENSG00000235912",0.140818458283253,0.0141350072277646,0.0826954934532452,0.00924085485224858,0.00654138024775937,0.000940867774885452,0.00393498813871841,0.00123025845434134,0.000754265256368198,0.00189334511321947,7.02275254350425e-07,3.6595455224585e-06,0.73781071937742
"ENSG00000126709",0.236828404650942,0.0757673436920474,0.36627287137079,0.0103373821265278,0.00821327241429507,2.04456358903541e-05,0.0026813605147331,0.00127163152411184,0.0017426184280963,0.000391129914332948,0,0.00698708323616087,0.289486456492072
"ENSG00000009780",0.639898377869774,0.0822375397968934,0.0718414099679973,0.0296227240790886,0.0264389677180571,0.000363615934929974,0.00743170294717181,0.00330583561992293,0.00315130146891181,0.000290136415674561,3.61157004649669e-08,8.23750468923233e-07,0.135417528315409
"ENSG00000117758",0.62224452746912,0.0340925249979916,0.106411894855053,0.0190608397123554,0.043784345176355,0.0040441691353524,0.00439015566223365,0.00110771957245224,0.000379734173341746,0.000427486833685213,5.74883943194643e-06,4.48454808009074e-07,0.164050405117821
"ENSG00000270031",0.138198085696201,0.0227480495219556,0.175454634165278,0.136755427099934,0.00104578066784293,0.0234922423559111,0.00186294999649604,4.48368013934852e-05,0.00595023559108779,0.000712449250257593,5.55133795187936e-14,0.00274313228713697,0.49099217656645
"ENSG00000117751",0.662526261160371,0.0371282239043714,0.0937569424176517,0.00124286942331834,0.0286064465471466,0.00425367695441919,0.005627304406474,0.0117087377964083,0.000103929886833814,0.000818074572983445,4.66655109792997e-06,0,0.154222866378925
"ENSG00000130775",0.0924266993116507,0.66682159643232,0.0702280319055475,0.000393148656540624,1.04696453530674e-08,0.00786018173450426,0.000256330605658235,0.00616754543984806,0.00287193201355171,0.000281389279358654,2.91441476028836e-06,1.63372620462919e-06,0.15268858601041
"ENSG00000117748",0.652220107567847,0.0194200716538004,0.143266529242286,0.0105166096101827,0.00490548134096255,0.0037147850129268,0.00716236197253829,0.00768695461321403,2.03087310241178e-05,0.0011945422837965,4.52414212997987e-06,7.12218945197451e-07,0.149887011610346
"ENSG00000130768",0.0392421882125821,0.408479431537697,0.0288608960409718,0.0725234629832937,0.055790942653404,0.0091376859100361,0.000872928554395237,0.00723758586595994,0.00192729350675377,0.000517268485897256,2.10840431866077e-05,3.00982432306253e-06,0.3753862223815
"ENSG00000158156",0.258028597667767,0.417614039955641,0.0532080621400731,0.0740431848687988,0.000446270560786334,0.00661974518843536,0.00493809355528498,0.00611087936734064,0.00066706755369277,5.56679080035531e-05,1.51829812186821e-10,0.000595818469370329,0.177672572612977
"ENSG00000158161",0.577194382296419,0.128098846994958,0.103331528114935,0.0678874396257056,0.000932895050416063,0.00894376770631058,0.00863733212432784,0.00959523990803622,0.00221691952621697,0.000275334364229894,2.34827529506669e-06,9.96712242332326e-07,0.0928829693009081
"ENSG00000228589",0.238342468976513,0.0789236397081505,0.210412158366815,0.00217601962686298,0.00458862919174245,0,0.021857448364309,0.00959312734185052,0.00359372734088405,0.00310866993397608,0.000539124632327307,0.00508490764753481,0.421780078869033
"ENSG00000169403",0.0792462132110843,0.466671253665566,0.157262272848701,0.00100183868946873,0.0131365809840278,0.0328476620860074,0.00146422982110643,0.00164985898626285,0.000310740758955772,5.7870641532589e-05,5.95620976699086e-06,1.00169481403737e-06,0.246344520402706
"ENSG00000126698",0.646723251932624,0.0171075839058795,0.106945214170456,0.0197619685800625,0.0461634244973014,1.39310301905132e-07,0.00479259659220273,0.00046247040414301,0.000145663264169645,0.000683367199766104,9.93064958078828e-12,6.25480629463481e-07,0.157213694652533
"ENSG00000130770",0.53793024148088,0.152513100838694,0.104320541959715,0.0095622733793994,0.0280140801078172,0.000857724489920879,0.00449265180965533,0.000685408834390981,3.68199998806368e-06,0.000152402902045399,2.0549451423211e-05,1.01178709764868e-06,0.161446330958974
"ENSG00000270605",0.115928653009195,0.297953256872662,0.283836768170111,0.0973492830298143,0.0141937053642027,0.0119005447939956,0.00533023352845995,5.98810892882728e-06,0.00383175520252545,9.30534869216275e-05,2.64731170785333e-06,1.0498218197706e-06,0.169573061299654
"ENSG00000130766",0.174823113089051,0.266329546593174,0.340699858552826,0.000674566491007282,0.00435717835357574,0.0399952873783267,0.00293245756078605,0.00249202027302752,0.00055135907466784,0.000462544929951499,8.20173556461622e-08,1.1341400758221e-06,0.166680851546174
"ENSG00000130772",0.606840693672495,0.0153547907945081,0.150059617942301,0.00451698744773124,0.0197074743131241,0.0164312290597604,0.0048464793976514,0.0025188859309658,9.57596546817937e-05,6.01289524176638e-05,3.91167049999573e-06,5.48231433621397e-06,0.179558558849528
"ENSG00000204138",0.376834279721881,0.113565358954583,0.0889813518714656,0.173779790336957,0.0123413843386584,0.011542808978491,0.00116881542444953,0.00540092245258392,0.00670692911053173,0.000161541073997171,6.51860328074575e-12,0.000465002990249829,0.209051814739633
"ENSG00000180198",0.436893399087905,0.0419819773263388,0.352633948079603,0.00716069977094569,0.00285145210096824,0.0412598707511157,0.00280337037632962,0.0056720360544444,0.000222595315570204,0.000367941695736271,6.15721168538075e-07,4.90182958576849e-07,0.108151603536917
"ENSG00000274266",0.00333981848762782,0.177149389779869,0.0531894590317631,0.286085616597398,0.0199244599873683,0.013275185231035,0.00345494946000914,1.63174051928646e-05,0.00013547901658158,0.00180053315527707,0.00331778987818889,0,0.438311001969689
"ENSG00000200087",0.00388383346924846,0.255426317282055,0.0885151703191527,0.26698977467175,0.0097700333924432,0.0250478829043139,0.00108176645108958,0.000119312004320557,0.000172012657505744,0.00135982623800292,2.48406589052839e-05,4.00274970966984e-06,0.347605227201503
"ENSG00000180098",0.429847363000004,0.281945473813243,0.102275815253609,0.0117685262415298,0.0387204899425394,0.00846381359054083,0.00353042004309723,0.00126044450369016,0.000873168127591603,0.000141783190076983,1.1993300231161e-09,7.85939293890942e-08,0.121172622500819
"ENSG00000197989",0.341440583407299,0.256631644087164,0.167193223165823,0.0200018255320451,0.0124405445171163,0.0235800069331262,0.00293359532176194,0.00306267275605473,0.0014862812331738,1.15232602041206e-05,3.75646393839874e-07,5.7473197106329e-07,0.171217149407866
"ENSG00000278274",0.406610729844679,0.108615893257831,0.135540331911365,0.0223030758234975,0.00215217254131966,0.0225530479435315,0.0129916752148388,0.00262913113745595,0.00179718696799155,0.000240303563353831,1.95038007899935e-05,8.25715677119142e-07,0.284546122277668
"ENSG00000273544",0.201998818260601,0.235498537980449,0.137287343643432,0.0895767263042735,0.000382697306652251,0.0266142542343878,0.0043698109675757,0.00243922321512239,0.00459904181235731,0.000569002990199169,7.1369630907008e-06,1.27301191685082e-06,0.296656133309943
"ENSG00000120656",0.533542228984396,0.035497298977764,0.155812248449152,0.00987975226183967,0.044241317910749,0.0113477231834046,0.00432878936103151,6.71689759561722e-05,0.000643339105410774,0.000700143098761076,0.00397456725216674,0.000990930769916754,0.198974491669451
"ENSG00000229388",0.106144501857663,0.57272927500288,0.042612808734813,0.0139468366318603,0.0053209801524428,0.00144879963264849,0.00452415628253641,0.00174448594255671,2.17139755237438e-05,3.01223337063565e-05,9.5085125988017e-11,0.000958570156970653,0.250517749201314
"ENSG00000162419",0.371935242067142,0.385309795391839,0.0571037820326711,0.0381741067080613,0.0240787356028279,0,0.00214067070594878,0.010725945013267,0.00040890564315041,0.000278666748364604,3.70662994198525e-06,5.44428040617748e-07,0.109839899028746
"ENSG00000198492",0.656421709842897,0.0802159116161384,0.10397964811133,0.00913111139828796,0.0244445535678512,0.0040872150498938,0.00497393703890771,0.00555079401037695,0.000679534574003363,0.000653508425136053,4.2251021309442e-06,1.55018499334124e-06,0.109856301078054
"ENSG00000116329",0.133488130738199,0.631297619880083,0.020571256397895,0.000575359673280526,0.0145969516388049,0.00430045320011417,0.00142311441583793,0.0211668022611729,4.30982668384345e-05,0.000235311203718132,0.0014301060655943,0,0.170871796258461
"ENSG00000159023",0.127484409295789,0.660235319709452,0.00761513873875455,0.0448460162703244,0.000441289923610926,0.00186192188302729,0.00101010846258823,0.0401406934062284,0.000324413299668102,0.000310423770295501,0.000367678504702016,9.31079515226499e-11,0.115362586642451
"ENSG00000253304",0.0861679989631442,0.123869336621195,0.0262867445049172,0.0974014973458047,0.110028915818969,0.00298245775789311,0.00128736309469843,0.0889812897511375,0.00126783835618948,4.48235119131424e-07,0,1.40844986419465e-08,0.461726095466433
"ENSG00000116350",0.647274157783506,0.0821992565468963,0.129137054401054,0.0100779760085309,0.0126354363967223,0.0108609489498011,0.00412295797244238,0.00084410399159836,0.00568474854244384,5.87037065447374e-05,2.09923755933948e-06,6.77643465122941e-07,0.0971018788194359
"ENSG00000277916",0.030726443104452,0.0593688921125857,0.0770718915872287,0.279185869376717,0.0526543558186612,3.09568773465159e-09,0.000699107742415391,0.0128949900170659,3.07292749776634e-05,0.00170322615204103,0.00121337997639076,0.00217201785573336,0.482279093886043
"ENSG00000116353",0.518920731244239,0.157382717963315,0.0981738549397717,0.0211675626376405,9.13819782926478e-06,0.00703709981629492,0.00884124463672979,0.00220592262172449,0.000371680143556334,0.000425513540340413,0.00200299106792979,8.80842973072001e-09,0.183461534382199
"ENSG00000060656",0.401287156930732,0.04383321791456,0.041149733917595,2.30163751349313e-05,5.25813377560752e-13,0.00529816086067657,0.00608452293502963,0.0090126844175491,0.00191267628441147,0.000205835138341491,3.4911323060685e-10,0.00301061886912584,0.488182376007205
"ENSG00000186056",0.0885938112456843,0.630272628084415,0.0545914617310492,0.011106882729187,9.52419112375986e-15,0.00671626909731772,0.00183260331779068,0.00603127747750344,0.00135287377392719,0.000184690214095434,0.00137054266673708,2.756001027674e-08,0.197946932102273
"ENSG00000162511",0.0720063036854112,0.527365777930397,0.167212055694599,0.00157589709717019,0.036399248636652,0.0305929043194054,8.8999332204093e-07,0.000644698089822924,0.000840252237661687,4.54793490265571e-05,6.591108780392e-06,6.80990038887079e-07,0.163309220867713
"ENSG00000162512",0.148161661965262,0.531895261902347,0.0628267996135656,1.21690563397504e-07,0.0134390450016306,0,0.00249732371228169,0.00150477390847265,0.000487338363257298,3.97540093573654e-05,5.88948163129153e-09,1.30889749223315e-06,0.239146605046289
"ENSG00000134644",0.553548058556616,0.180450941668028,0.0618286740486789,9.36542188991045e-06,0.0484741175047347,0.012290973339102,0.00370640814232147,0.011347640697949,0.00204242243252362,3.83011431158621e-05,3.568415645829e-07,4.88421912481176e-07,0.126262251781563
"ENSG00000084628",0.174047021311119,0.563520593207149,0.0973984024555643,0.0013821958495504,0.00102558819385689,0.00123255335803312,0.00114753739447954,0.000106814721886806,0.000533371451447314,8.31150032121574e-05,6.06035632028543e-06,9.24084576717383e-07,0.159515822612805
"ENSG00000060688",0.572915600848639,0.192107402648783,0.0767338544991696,0.00505858482212664,0.0249179729498712,0.00443535402453444,0.00411264171711572,2.28784795152859e-05,0.00124799952465822,0.000286947574942519,3.460872740796e-06,5.44920446432455e-07,0.118156757117458
"ENSG00000229447",0.15115949018379,0.195656390132578,0.0434809099313283,0.329517670414572,0.000173336923436009,0.0122785243683948,0.00727268226089858,0.00242136722894644,0.00584704758209828,2.8295804681486e-06,1.11455611658022e-05,2.00776744769584e-06,0.252176598064875
"ENSG00000121766",0.381349914021395,0.29830921087439,0.0514629298959249,0.0332926609472735,0.0259259756864609,0,0.0032370968810546,0.000782614811008983,2.36518729036779e-05,0.00044497859913657,0.000616045718832747,8.83353162894821e-07,0.204554037338457
"ENSG00000121769",0.263974295552259,0.240468875608994,0.109331553269154,0.0552604096504228,0.00872458337828282,0.00765621168455981,0.00108430974000662,0.00151707110299092,3.81887643429111e-07,6.29539926742201e-09,2.93890640326896e-06,2.07895272395688e-06,0.311977283971159
"ENSG00000168528",0.0721720134174501,0.16138325338773,0.213261082790702,0.00382116787080408,0.0125182779445292,0.0513451785245592,0.00032636099499772,0.0190551239106629,0.000124581173940819,0.000268853124764765,2.24349224980347e-12,1.17972271495475e-08,0.465724095060389
"ENSG00000142910",0.00816239075773486,0.295144893493373,0.246098409741083,0.0412503385242383,0.0790639847109063,0.0192638240112723,3.14003468852306e-05,0.00111633696531705,0.00388369404712315,0.000326265882490484,0.000729026716349522,0.00989297980610591,0.29503645499712
"ENSG00000162517",0.674888194239662,0.0252070093380226,0.10797159163361,0.0183274293414272,0.00203285448262882,0,0.00746240901827145,0.00227599545791979,6.57598979385117e-07,0.000608363705267255,0.00130211018111417,9.81008788898665e-10,0.159923384022089
"ENSG00000235790",0.17668596239182,0.456003933578576,0.0569831525292997,0.104871562068524,0.00562220740812277,3.5367680213755e-07,0.0058721052013986,0.00196003848829301,0.00160403160333535,9.32647499735983e-05,4.91912011878042e-08,5.30269857780307e-08,0.190303286085667
"ENSG00000084636",0.180150244506661,0.527052312466662,0.0563321233180473,0.0626998358584653,0,0.00179122931961798,0.00436762744224935,0.00272452964731129,0.0010526488000348,0.000537958970545421,5.27654520435848e-09,9.00354713546896e-07,0.163290584039147
"ENSG00000121753",0.203472127277125,0.559876305491998,0.02836866263694,9.78110409206992e-05,0.0161806612013538,0.00375431617914692,0.0032570752095896,0.0205601259567462,0.000229116586644874,5.24243806983091e-07,0.0034641347986983,8.07545603026837e-06,0.160731063920999
"ENSG00000134668",0.0498913518464514,0.295747448093591,0.30711349026154,0.00137009083068363,2.14251585378323e-09,0.046183238652203,0.000251113414109951,0.00138634310379594,0.000555352577412615,6.81205580876342e-06,1.27342462151953e-05,2.7476184611346e-06,0.297479275157212
